berufsfeld,kategorie,skill,anzahl,anzahl_jobs_im_profil,anteil_pct
Startup & Technology Entrepreneur,Tools & Technologien,"\uD83C\uDF31 Motivierendes Arbeitsumfeld: Werde Teil eines engagierten Teams und eines Umfelds, das Eigenverantwortung fördert. Du erhältst das Vertrauen, die Tools und den Rückhalt, um Entscheidungen zu treffen und Ideen umzusetzen. Gemeinsam gestalten wir Lösungen, die wirklich etwas bewegen",2,140,1.4
Startup & Technology Entrepreneur,Tools & Technologien,"Die ZHAW setzt sich für geschlechtergemischte und diverse Teams ein, um Gleichstellung, Vielfalt und Innovation zu fördern",2,140,1.4
Startup & Technology Entrepreneur,Tools & Technologien,"At Hitachi Energy, diversity and collaboration are central to how we work. We believe that bringing together different backgrounds, perspectives, and ideas strengthens our teams and drives innovation. You will join a global environment where people support each other, learn from one another, and work together to advance a sustainable energy future for all",2,140,1.4
Startup & Technology Entrepreneur,Tools & Technologien,"Minimum of 2 years experience with modern scripting languages (e.g. Python, Node.js, SQL) and/or popular programming languages (e.g. C/C++, Java, C#) in a professional capacity",1,140,0.7
Startup & Technology Entrepreneur,Tools & Technologien,Complementary Technologies: Enhance your skills with partner and complementary technologies such as Apache Kafka and Kubernetes,1,140,0.7
Startup & Technology Entrepreneur,Tools & Technologien,"Design Patterns and Methodologies: Embrace best practices in microservices, DevOps, cloud, and security",1,140,0.7
Startup & Technology Entrepreneur,Tools & Technologien,"Design, develop, and maintain software applications, mechanical systems, or electrical components, depending on your specialization. Write clean, scalable, and well-documented code or create detailed engineering plans. Collaborate with cross-functional teams to translate requirements into technical solutions. Participate in code reviews or design reviews to maintain high standards of quality. Utilize AI-powered tools for simulation, coding assistance, and data analysis to accelerate project timelines",1,140,0.7
Startup & Technology Entrepreneur,Tools & Technologien,"You will gain practical experience in your field, learn to leverage AI tools to scale operations, and develop a deep understanding of how high-growth organizations build and manage teams. You will learn to think strategically, manage multiple stakeholders, and develop systems that drive operational efficiency. This experience will position you for roles at startups, venture-backed companies, and growth-stage organizations",1,140,0.7
Startup & Technology Entrepreneur,Tools & Technologien,"Unstoppable portfolio - Splunk + Cisco leading in Security, Observability& AI Ops, plus legendary support from SEs, partners, and leadership",1,140,0.7
Startup & Technology Entrepreneur,Tools & Technologien,"Splunk, a Cisco company, is an Equal Opportunity Employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, gender, sexual orientation, national origin, genetic information, age, disability, veteran status, or any other legally protected basis",1,140,0.7
Startup & Technology Entrepreneur,Tools & Technologien,"At Cisco, we’re revolutionizing how data and infrastructure connect and protect organizations in the AI era – and beyond. We’ve been innovating fearlessly for 40 years to create solutions that power how humans and technology work together across the physical and digital worlds. These solutions provide customers with unparalleled security, visibility, and insights across the entire digital footprint",1,140,0.7
Startup & Technology Entrepreneur,Tools & Technologien,"We are Cisco, and our power starts with you",1,140,0.7
Startup & Technology Entrepreneur,Tools & Technologien,"As a Senior Research Scientist in the Applied Research team, you conduct applied research and design innovative algorithms in the space of geometric computer vision and image/video/vision-centric foundation models for deployment in industrial robotics at scale. In this role you define processes and develop approaches in Deep Learning that mitigate the risks of hallucinations, improve accuracy and deploy algorithms on industrial robotics workcells to gauge sim-to-real transfer of models. As a Senior Research Scientist at Intrinsic you provide input and guidance for the development and generation of synthetic data and annotations required for training foundation models at scale based on the identification of gaps in the sim-to-real transfer of models. You also work with Research partners and cross-disciplinary engineering teams to ideate new approaches and architectures to bring state of the art foundation models to real-world industrial applications. Constant learning and exploration of unfamiliar technologies is also part of this role",1,140,0.7
Startup & Technology Entrepreneur,Tools & Technologien,You serve as an advisor to the engineering and other cross-functional teams providing critical guidance in terms of translating early (AI-powered) research capabilities into robust engineering capabilities in Flowstate (Intrinsic's software platform for robotics solutions),1,140,0.7
Startup & Technology Entrepreneur,Tools & Technologien,"Proficiency programming in Python and at least one of the ML/DL frameworks such as PyTorch, Jax, and/or Tensorflow",1,140,0.7
Startup & Technology Entrepreneur,Tools & Technologien,Provide trusted advice to clients in collaboration with colleagues from investment products and solutions teams,1,140,0.7
Startup & Technology Entrepreneur,Zertifizierungen,"In this role, you will plan, prepare, and coordinate all pre‑commissioning, commissioning, and start‑up activities through to successful handover. You will develop and maintain commissioning plans, schedules, manuals, test procedures, and documentation, ensuring all activities meet customer, quality, and regulatory requirements. You will work closely with engineering, project management, and third‑party partners to resolve technical issues, obtain required approvals, and secure customer acceptance. Working independently, you will apply your technical expertise to drive safe, efficient, and compliant commissioning execution while contributing to continuous improvement and supporting the wider project team",2,140,1.4
Startup & Technology Entrepreneur,Zertifizierungen,"Execute commissioning activities safely in line with Hitachi Energy and customer safety standards, reporting hazards and near misses",2,140,1.4
Startup & Technology Entrepreneur,Zertifizierungen,Strong understanding of safety standards and compliance requirements in utility or industrial environments,2,140,1.4
Startup & Technology Entrepreneur,Zertifizierungen,A MongoDB Certification,1,140,0.7
Startup & Technology Entrepreneur,Zertifizierungen,A Cloud Provider Certification,1,140,0.7
Startup & Technology Entrepreneur,Zertifizierungen,"At Splunk (now part of Cisco), we’re on a mission to supercharge digital resilience — playing defense with Security and offense with Observability& AI. Now what - is what you think? Here’s the kicker: we’re the only team that can do both at once — keeping businesses safe and helping them innovate at full speed",1,140,0.7
Startup & Technology Entrepreneur,Zertifizierungen,"SOLK creates sneakers built differently. Rooted in shoemaking heritage, designed for real life, and developed as part of a biocircular system that can safely return to the earth",1,140,0.7
Startup & Technology Entrepreneur,Zertifizierungen,"This is a hands-on leadership role. You shape strategy and ensure it is executed to a consistently high standard. The role combines strategic direction with a pragmatic, hands-on approach to implementation and day-to-day execution, and operates within a lean team structure in an entrepreneurial, fast-evolving environment",1,140,0.7
Startup & Technology Entrepreneur,Zertifizierungen,"Setting and safeguarding editorial, tonal, and visual standards",1,140,0.7
Startup & Technology Entrepreneur,Zertifizierungen,"Join a lean, senior team that holds a high engineering + research bar",1,140,0.7
Startup & Technology Entrepreneur,Zertifizierungen,High ownership and fast iteration in a lean team—your work directly shapes what we ship,1,140,0.7
Startup & Technology Entrepreneur,Zertifizierungen,"Join us on Momentum, the slack community for AI Safety and Security everything",1,140,0.7
Startup & Technology Entrepreneur,Zertifizierungen,"Proven experience in IT recruitment, specifically sourcing for Microsoft Certified professionals",1,140,0.7
Startup & Technology Entrepreneur,Zertifizierungen,Ability to verify Microsoft certifications through the official validation link: Microsoft Certification Validation,1,140,0.7
Startup & Technology Entrepreneur,Zertifizierungen,"We are looking for support in our Office Manager & Front Desk Team to deliver exceptional client experience while ensuring smooth day-to-day office operations. The role focuses on welcoming guests (physical or via telephone), maintaining a professional front- and back office environment, and coordinating resources that support a high-quality workplace. Additionally the role includes the day-to-day maintenance of the entire office, such as ensuring office supplies are available and distributed to the right locations, meeting rooms are kept organized and stocked, the kitchen and bar area is kept tidy, functional and stocked and coordinating with delivery providers, vendors and technicians with regards to the broader maintenance of the building. The function aims to contribute to improve office and safety procedures, handle correspondences and invoices, maintain records, manage office expenses as well as support organizing internal events. This position offers the opportunity to manage vendor relationships, support cross-functional teams, and contribute to office events and initiatives that enhance both client satisfaction and internal collaboration",1,140,0.7
Startup & Technology Entrepreneur,Zertifizierungen,"BCOS System Leadership: Own and evolve the BCOS framework, standards, tools, and maturity model. Define the annual BCOS roadmap and global deployment priorities. Lead governance, including reviews, assessments, and certification processes",1,140,0.7
Startup & Technology Entrepreneur,Zertifizierungen,"Cross Functional Collaboration: Partner with Supply Chain, Quality, Safety, Engineering, HR, and Digital/IT to embed BCOS into core processes. Ensure BCOS principles (IM Pillar) are embedded in new line startups, capital projects, and key initiatives. Facilitate strong alignment across global, regional, and site leadership teams",1,140,0.7
Startup & Technology Entrepreneur,Zertifizierungen,"As a Senior Engineering Specialist, you will be responsible for driving the development, innovation and renovation of processes and systems for liquid technologies, including dissolvers, transfer lines, standardization, inline dosing systems, oil and liquid ingredient handling, and CIP integration. You will design new processes and optimize or troubleshoot existing ones to ensure performance, reliability and safety across the installed base. Beyond broad expertise, you will develop deep mastery in at least one key process area and act as the process unit owner",1,140,0.7
Startup & Technology Entrepreneur,Zertifizierungen,"Integrate scientific, technological and safety knowledge to strengthen capabilities across teams",1,140,0.7
Startup & Technology Entrepreneur,Zertifizierungen,"Contribute engineering expertise to CAPEX projects to enhance quality, safety and competitiveness",1,140,0.7
Startup & Technology Entrepreneur,Zertifizierungen,"Up-to-date knowledge of quality, safety, hygiene state-of-the art technologies and requirements of the Infant Formula or dairy manufacturing industry",1,140,0.7
Startup & Technology Entrepreneur,Zertifizierungen,"Das Kommando Cyber (Kdo Cy) steht für Kompetenz in den Bereichen Cyber und Digitalisierung. Wir vereinen die Begeisterung für unsere Aufgabe mit Know-how, Innovation, modernsten Technologien und agilen Arbeitsweisen. Wir erbringen sichere, robuste und resiliente Informatikleistungen für die Schweizer Armee und unsere Partner im Sicherheitsverbund Schweiz. Damit ermöglicht das Kdo Cy der Schweizer Armee den notwendigen Wissens- und Entscheidvorsprung – für eine sichere Schweiz",1,140,0.7
Startup & Technology Entrepreneur,Zertifizierungen,"Wir sind ein agiles Start-up-Team, das von der Kraft der Kollaboration überzeugt ist. Offenheit und",1,140,0.7
Startup & Technology Entrepreneur,Zertifizierungen,"The Director Project Delivery is accountable for leading the strategy, governance, and execution of a portfolio of capital projects, ensuring safe, compliant, on-time, as-requested and on-budget delivery while building a high-performing project organization at the Bern site",1,140,0.7
Startup & Technology Entrepreneur,Zertifizierungen,"Anticipate & Mitigate Risk: Evaluate scenarios, manage technical interdependencies, and keep stakeholders aligned on critical path activities and safety standards",1,140,0.7
Startup & Technology Entrepreneur,Zertifizierungen,"Compliance Excellence: Ensure safety aspects are paramount, Quality requirements are met and Fiscal as well as Legal regulations are adherered at all times",1,140,0.7
Startup & Technology Entrepreneur,Zertifizierungen,Methodical Toolbox: Comprehensive experience with top-tier process and construction safety systems and project management best practices,1,140,0.7
Startup & Technology Entrepreneur,Zertifizierungen,Professional Standards: PMP or Professional Engineer (P.E.) certification is highly preferred,1,140,0.7
Startup & Technology Entrepreneur,Zertifizierungen,"Kern Tunneltechnik SA, a leading company in tunneling machinery solutions, is seeking an experienced Site Manager to oversee installation projects across the DACH region (Germany, Austria, Switzerland).Reporting to and working closely with the Project Manager, the Site Manager will be responsible for managing on-site activities related to the installation, testing, and commissioning of tunneling equipment, ensuring delivery in accordance with contractual, technical, safety, and quality requirements",1,140,0.7
Startup & Technology Entrepreneur,Zertifizierungen,"Ensure compliance with health, safety, and environmental (HSE) regulations on site",1,140,0.7
Supply Chain & Operations Manager,Ausbildung / Degree,"Education (if blank, degree and/or field of study not specified)",3,49,6.1
Supply Chain & Operations Manager,Ausbildung / Degree,Degrees/Field of Study required,3,49,6.1
Supply Chain & Operations Manager,Ausbildung / Degree,Degrees/Field of Study preferred,3,49,6.1
Supply Chain & Operations Manager,Ausbildung / Degree,"Abgeschlossenes Studium (Uni/ETH, FH, HF)",2,49,4.1
Supply Chain & Operations Manager,Ausbildung / Degree,Die ZHAW Zürcher Hochschule für Angewandte Wissenschaften ist mit über 14'000 Studierenden und über 11'000 Weiterbildungsteilnehmenden sowie mit rund 3'700 Mitarbeitenden eine der grössten Mehrsparten-Fachhochschulen der Schweiz,2,49,4.1
Supply Chain & Operations Manager,Ausbildung / Degree,Das bieten wir an,2,49,4.1
Supply Chain & Operations Manager,Ausbildung / Degree,Wir bieten hochschulgerechte Arbeits- und Anstellungsbedingungen an und fördern aktiv die Personalentwicklung unserer Mitarbeitenden und Führungspersonen. Eine detaillierte Beschreibung der Vorteile ist auf der Webseite «Arbeiten an der ZHAW» zu finden. Hier die wichtigsten Eckpunkte,2,49,4.1
Supply Chain & Operations Manager,Ausbildung / Degree,Das kannst Du erwarten,2,49,4.1
Supply Chain & Operations Manager,Ausbildung / Degree,Möglichkeiten zur Weiterbildung in internen Kompetenzteams,2,49,4.1
Supply Chain & Operations Manager,Ausbildung / Degree,2'000 Edu-Points pro Jahr für dein Selbststudium und deine Garagenprojekte,2,49,4.1
Supply Chain & Operations Manager,Ausbildung / Degree,"Verantwortung für die Definition, das Monitoring und die Entwicklung von spezifischen Nachhaltigkeits-KPIs – dafür enge Zusammenarbeit mit den operativen Units; und hoher Fokus auf Datenqualität",1,49,2.0
Supply Chain & Operations Manager,Ausbildung / Degree,"Abgeschlossenes Studium (Universität oder Fachhochschule) im Bereich Nachhaltigkeit, Ingenieurswissenschaften oder in einem anderen technischen Bereich",1,49,2.0
Supply Chain & Operations Manager,Ausbildung / Degree,Abgeschlossene technische oder kaufmännische Grundausbildung,1,49,2.0
Supply Chain & Operations Manager,Ausbildung / Degree,"Weiterbildung in Wirtschaftsinformatik, Betriebswirtschaft, Prozesstechnik oder vergleichbar von Vorteil",1,49,2.0
Supply Chain & Operations Manager,Ausbildung / Degree,Technische Grundausbildung oder kaufmännische Ausbildung mit hoher Affinität für komplexe Projekte und technische Problemstellungen,1,49,2.0
Supply Chain & Operations Manager,Ausbildung / Degree,"Weiterbildung im Bereich Einkauf, Supply Chain oder Betriebswirtschaft",1,49,2.0
Supply Chain & Operations Manager,Ausbildung / Degree,Das zeichnet Sie aus,1,49,2.0
Supply Chain & Operations Manager,Ausbildung / Degree,"Eidg. dipl. Logistiker/in mit abgeschlossener Weiterbildung als eidg. dipl. Logistikleiter/in, eidg. dipl. Supply Chain Manager/in etc",1,49,2.0
Supply Chain & Operations Manager,Ausbildung / Degree,Anschliessend parametrierst und führst du die massgeschneiderte Software-Lösung beim Kunden ein. Das dauert meist mehrere Wochen und du arbeitest oft direkt vor Ort. Das bereichert deinen Alltag zusätzlich,1,49,2.0
Supply Chain & Operations Manager,Ausbildung / Degree,"Zusammenhänge begreifst du schnell, du lernst gerne Neues dazu und dich packt der Ehrgeiz, wenn es darum geht, das Business deiner Kunden zu verstehen und ihnen gute Lösungen aufzuzeigen",1,49,2.0
Supply Chain & Operations Manager,Ausbildung / Degree,"Was wir uns in deinem Bildungsrucksack vorstellen? Gar nicht so einfach, viele Wege führen zu uns. Erfolgversprechend sind sicher eine Weiterbildung auf Stufe FH/HF oder ein eidg. Fachausweis (beispielsweise als Technischer Kaufmann oder als Techniker Unternehmensprozesse). Um unsere Kunden optimal auf Augenhöhe zu begleiten, bringst du bereits Berufserfahrung in den genannten Tätigkeitsfeldern mit (beispielsweise als Supply Chain Manager oder techn. Kaufmännischer Sachbearbeiter)",1,49,2.0
Supply Chain & Operations Manager,Ausbildung / Degree,"Einen guten Lohn, den du mit deiner Leistung mitbestimmen kannst. Krankentaggeld- und Unfallversicherung? Übernehmen wir. Zusammen mit vielen anderen Benefits macht das schnell einmal ein paar Tausender im Jahr aus",1,49,2.0
Supply Chain & Operations Manager,Ausbildung / Degree,Das bietet dir die Stelle,1,49,2.0
Supply Chain & Operations Manager,Ausbildung / Degree,Du überwachst die Phase-In-/Phase-Out-Prozesse und vertrittst das Einkaufsteam bei Ablösungen und Modellwechseln. Dabei koordinierst du die Lagerauf- und -abbauthemen im Procurement und in der Supply Chain,1,49,2.0
Supply Chain & Operations Manager,Ausbildung / Degree,Das bringst du für die Stelle mit,1,49,2.0
Supply Chain & Operations Manager,Ausbildung / Degree,"Ein abgeschlossenes Studium im Bereich Wirtschaftsingenieurwesen, Betriebswirtschaft, Supply Chain Management oder eine vergleichbare Ausbildung",1,49,2.0
Supply Chain & Operations Manager,Ausbildung / Degree,"Dort, wo die Perfektion unserer Produkte tagtäglich spürbar ist – von der Produktentwicklung über die Produktion bis hin zum Vertrieb. Zudem profitierst du von der direkten Verkehrsanbindung für Bus, Bahn und Auto, einem Mobilitätsbeitrag und vergünstigten Parkplätzen. Auch das Vergnügen kommt nicht zu kurz: So geniesst du im eigenen Personalrestaurant ausgewogene Menüs oder entspannst bei einer Massage im Sitzen, beides zu vergünstigten Preisen",1,49,2.0
Supply Chain & Operations Manager,Ausbildung / Degree,"Abgeschlossene Ausbildung oder Studium (Uni/ETH, FH, HF), idealerweise in Informatik, Supply Chain Management oder vergleichbar; oder eine fundierte Ausbildung in diesem Bereich (z. B. Prozessfachfrau/-mann mit eidg. FA, Applikationsentwickler/in oder Informatiker/in EFZ)",1,49,2.0
Supply Chain & Operations Manager,Ausbildung / Degree,"Elektro-Material AG mit neun Niederlassungen, dem EM Licht Kompetenzzentrum, EM Industrie und den rund 780 Mitarbeitenden ist das führende Grosshandelsunternehmen der Schweizer Elektro-Installations-Branche. Mit einer Sortimentsbreite von über 250'000 Qualitätsartikeln und einem umfassenden Dienstleistungsangebot, von der Beratung bis zur Auslieferung, bieten wir das beste Gesamtpaket aus einer Hand. EM ist in die weltweit führende Rexel-Gruppe eingegliedert",1,49,2.0
Supply Chain & Operations Manager,Ausbildung / Degree,"Das interdisziplinär zusammengesetzte Institut für Nachhaltige Entwicklung (INE) betrachtet technologische, wirtschaftliche und gesellschaftliche Entwicklungen aus Perspektive der Nachhaltigkeit",1,49,2.0
Supply Chain & Operations Manager,Berufserfahrung,"Mehrjährige praktische Erfahrung im Nachhaltigkeitsbereich, insbesondere von Vorteil sind Kenntnisse bei den Themenfeldern Nachhaltigkeitszielsetzung und -Erreichung, Nachhaltigkeitsstandards und Berichterstattung, ESG-Ratings (z.B. EcoVadis, CDP, MSCI, ISS, S&P) und Audits sowie Erfassung und Kontrolle von ESG-Daten",1,49,2.0
Supply Chain & Operations Manager,Berufserfahrung,Erfahrung im Stakeholder-Management und der Zusammenarbeit mit verschiedenen Geschäftsbereichen,1,49,2.0
Supply Chain & Operations Manager,Berufserfahrung,Mind. 3 Jahre Berufserfahrung,1,49,2.0
Supply Chain & Operations Manager,Berufserfahrung,Jährige Berufserfahrung in der projektbezogenen Beschaffung oder im strategischen Einkauf im Industrieumfeld,1,49,2.0
Supply Chain & Operations Manager,Berufserfahrung,"Erfahrung im Projektumfeld von Investitionsgütern, idealerweise im Multiprojektumfeld",1,49,2.0
Supply Chain & Operations Manager,Berufserfahrung,"Mind. 7 Jahre Berufserfahrung in einer anspruchsvollen Logistikposition, wovon mind. 3 Jahre in einer Führungsposition",1,49,2.0
Supply Chain & Operations Manager,Berufserfahrung,"Idealerweise vertraut mit der Luftfahrtindustrie, Erfahrung in der Medizinalbranche ein Plus",1,49,2.0
Supply Chain & Operations Manager,Berufserfahrung,Erfahrung im Projektmanagement und in der Koordination komplexer Einkaufsprojekte,1,49,2.0
Supply Chain & Operations Manager,Berufserfahrung,"Erfahrung in der Erstellung von Anforderungen und Spezifikationen, in der Implementierung von WMS-Systemen sowie in der Zusammenarbeit mit IT und externen Partnern",1,49,2.0
Supply Chain & Operations Manager,Berufserfahrung,Berufserfahrung,1,49,2.0
Supply Chain & Operations Manager,Berufserfahrung,Erfahrung in einer vergleichbaren Rolle,1,49,2.0
Supply Chain & Operations Manager,Berufserfahrung,Erfahrung mit Windows-Server-Umgebungen mit,1,49,2.0
Supply Chain & Operations Manager,Berufserfahrung,Erste Erfahrung mit Skriptsprachen (z. B. PowerShell) sammeln können,1,49,2.0
Supply Chain & Operations Manager,Berufserfahrung,Mindestens 2–5 Jahre fundierte Erfahrung im Bereich Events und Partnerschaften,1,49,2.0
Supply Chain & Operations Manager,Berufserfahrung,Sicherer Umgang mit gängigen Projektmanagement-Tools und Erfahrung im Verhandeln von Verträgen,1,49,2.0
Supply Chain & Operations Manager,Berufserfahrung,Mehrjährige Berufserfahrung im Sales,1,49,2.0
Supply Chain & Operations Manager,Berufserfahrung,"Mehrjährige Vertriebserfahrung in der Industrie, idealerweise im Bereich (Kupfer-) Kabeltechnik",1,49,2.0
Supply Chain & Operations Manager,Berufserfahrung,Ausgeprägtes Applikationsverständnis und Erfahrung in der Entwicklung von Kundenlösungen,1,49,2.0
Supply Chain & Operations Manager,Berufserfahrung,Erfahrung im technischen Lösungsvertrieb wünschenswert,1,49,2.0
Supply Chain & Operations Manager,Berufserfahrung,"Insgesamt bringen Sie 12+ Jahre Erfahrung in verschiedenen Funktionen mit, einschließlich kundenorientierten (m/w/d) Positionen im Service-/After-Sales-Bereich in einem industriellen Umfeld (mission-critical drives/motors applications)",1,49,2.0
Supply Chain & Operations Manager,Berufserfahrung,"Berufserfahrung im Bereich von Produkt- oder Programm Management ist von Vorteil, Erfahrungen im Verkauf und Marketing ein Plus",1,49,2.0
Supply Chain & Operations Manager,Berufserfahrung,"Berufserfahrung: Mehrjährige Erfahrung in einer Top-Strategieberatung oder in verantwortungsvollen Unternehmensfunktionen, idealerweise mit Fokus auf Strategie, Transformation, Digitalisierung oder Performance Improvement. Erfahrung in der Leitung von Projekten sowie in Angebotsentwicklung und Projektakquisition",1,49,2.0
Supply Chain & Operations Manager,Berufserfahrung,"Mindestens 5 Jahre Berufserfahrung im 1st-/2nd-Level Support, vorzugsweise im Bereich Payment, Banken, Finanzen oder Fintech",1,49,2.0
Supply Chain & Operations Manager,Berufserfahrung,Erfahrung im Bereich Complaint Management sowie in der Zusammenarbeit mit Software- und Produktentwicklung von Vorteil,1,49,2.0
Supply Chain & Operations Manager,Berufserfahrung,"Some experience in the field of (international) product management, marketing, project management or consulting",1,49,2.0
Supply Chain & Operations Manager,Berufserfahrung,"Erfahrung im Servicebereich und in der Kundenbetreuung, sowie Teamfähigkeit und professionelle Kommunikation",1,49,2.0
Supply Chain & Operations Manager,Berufserfahrung,"Deine Erfahrung in der gehobenen Gastronomie oder im Premium-Dienstleistungsumfeld zeigt sich in deinem ausgeprägten Qualitätsbewusstsein, deinem diskreten Auftreten und deinem hohen Anspruch an exzellenten Gästeservice. Du bist flexibel, teamfähig und zuverlässig",1,49,2.0
Supply Chain & Operations Manager,Berufserfahrung,Nachweisbare Erfahrung in einer Operations- oder Netzwerkmanagement-Rolle,1,49,2.0
Supply Chain & Operations Manager,Berufserfahrung,"Einschlägige Erfahrung im Product Management, Verpackungsbranche von Vorteil",1,49,2.0
Supply Chain & Operations Manager,Berufserfahrung,Erfahrung in der aktiven Preisgestaltung und Produktsteuerung,1,49,2.0
Supply Chain & Operations Manager,Domänenwissen,"Verständnis für Geschäftsprozesse (Finance, Supply Chain, Produktion, Service)",1,49,2.0
Supply Chain & Operations Manager,Domänenwissen,"Steuerung von projektbezogenen Beschaffungsaufgaben, von der Konzeptphase bis zur Serienreife, in enger Zusammenarbeit mit internen Schnittstellen",1,49,2.0
Supply Chain & Operations Manager,Domänenwissen,"Verantwortung für den Beschaffungsumfang in Kundenprojekt in Bezug auf Termin, Qualität und Kosten",1,49,2.0
Supply Chain & Operations Manager,Domänenwissen,Verantwortung für die Umsetzung der Anforderungen aus Kundenverträgen in der strategischen Beschaffung und im Warengruppenmanagement,1,49,2.0
Supply Chain & Operations Manager,Domänenwissen,"Leitung von Projektsitzungen und Abklärungen innerhalb der Beschaffungs- und Projektorganisation, inkl. Ableitung und Umsetzung geeigneter Maßnahmen",1,49,2.0
Supply Chain & Operations Manager,Domänenwissen,"Eskalationsstufe für Beschaffungsvorgänge innerhalb und außerhalb der Organisation, sowie Unterstützung bei der Suche nach alternativen Lösungen um den Projekterfolg sicherzustellen",1,49,2.0
Supply Chain & Operations Manager,Domänenwissen,Personalrestaurant sowie externe Verpflegungs- und Einkaufsmöglichkeiten in der Nähe,1,49,2.0
Supply Chain & Operations Manager,Domänenwissen,"Einkauf, Materialwirtschaft, Logistik",1,49,2.0
Supply Chain & Operations Manager,Domänenwissen,"Reizte es Sie, gemeinsam mit einem 6-köpfigen Team eine reibungslose Logistik in einem anspruchsvollen Umfeld sicherzustellen? Wir suchen eine Persönlichkeit mit breitgefächerter Logistikerfahrung, die idealerweise mit der Luftfahrtindustrie vertraut ist und die Ambition hat, unseren Logistikbereich stetig weiterzuentwickeln",1,49,2.0
Supply Chain & Operations Manager,Domänenwissen,Mitarbeit in Logistikprojekten (u.a Bauprojekt),1,49,2.0
Supply Chain & Operations Manager,Domänenwissen,"Findest du Software und neue Technologien spannend? Kennst du dich schon etwas aus mit den Abläufen in einem KMU oder einem grösseren Unternehmen? Fasziniert dich die Digitalisierung und die sich daraus ergebenden Chancen für die Optimierung von Prozessen? Kannst du dir vorstellen, Schweizer KMU bei der Einführung von cleveren Softwarelösungen in den Bereichen Auftragsbearbeitung (ABEA), Projektverwaltung oder der Produktionsplanung und -steuerung (PPS) zu unterstützen? Dann sollten wir uns unbedingt kennenlernen. Bei uns brummt der Laden und wir suchen neue Kolleginnen und Kollegen, die Lust haben, beruflich etwas Neues anzupacken",1,49,2.0
Supply Chain & Operations Manager,Domänenwissen,"Du musst noch kein Software-Profi sein, aber ein grosses Interesse an IT und Digitalisierungsthemen ist ebenso wichtig wie die Faszination für Produktionsprozesse und die wertschöpfenden Tätigkeiten innerhalb eines Unternehmens",1,49,2.0
Supply Chain & Operations Manager,Domänenwissen,V-ZUG Procurement,1,49,2.0
Supply Chain & Operations Manager,Domänenwissen,"Du übernimmst die Teilprojektleitung inklusive Projektplanung, Kommunikation und Koordination im zugeordneten Produkt-Segment. Dazu gehört die Definition und Strukturierung der Einkaufsaufgaben für Vorserien- und Serienprojekte sowie die Abstimmung mit internen Stakeholdern",1,49,2.0
Supply Chain & Operations Manager,Domänenwissen,"Du stellst sicher, dass alle relevanten Termine und Meilensteine für alle Procurement-Aufgaben sowie die vor- und nachgelagerten Tätigkeiten im Projekt eingehalten werden",1,49,2.0
Supply Chain & Operations Manager,Domänenwissen,"Bei der Budgetüberwachung und Kostenkontrolle unterstützt du den Projektleiter und andere Stakeholder, indem du Massnahmen zur Kostenreduktion entwickelst, bei Lieferantenverhandlungen aktiv mitwirkst und fundierte Entscheidungsgrundlagen sowie detaillierte Analysen erstellst",1,49,2.0
Supply Chain & Operations Manager,Domänenwissen,"Möchten Sie die globalen Supply Chains von morgen nachhaltiger, resilienter und kreislauffähiger gestalten und so einen Beitrag zu den Netto Null Zielen leisten? Dann sind Sie bei uns genau richtig",1,49,2.0
Supply Chain & Operations Manager,Domänenwissen,"Der inhaltliche Fokus Ihrer Aufgaben liegt in Themen der Modellierung und Analyse von Supply Chains zur Erhöhung der Nachhaltigkeit, der Kreislauffähigkeit und der Resilienz. Zusätzlich bieten die aktuellen Themenstellungen die Möglichkeit, nachhaltiges Supply Chain Design basierend auf künstlicher Intelligenz voranzutreiben",1,49,2.0
Supply Chain & Operations Manager,Domänenwissen,"Konzeptionelle Entwicklung und operative Umsetzung von Modellen, Methoden und Lösungen im Bereich des nachhaltigen, kreislauffähigen und resilienten Supply Chain Managements",1,49,2.0
Supply Chain & Operations Manager,Domänenwissen,Schwerpunktleiterin Nachhaltiges Supply Chain Management und Mobilität,1,49,2.0
Supply Chain & Operations Manager,Domänenwissen,"Im Category- oder Product Management, vorzugsweise im Detailhandels- oder Konsumgütermarketing (Food)",1,49,2.0
Supply Chain & Operations Manager,Domänenwissen,Starkes Marketingverständnis kombiniert mit ausgeprägtem unternehmerischem Denken,1,49,2.0
Supply Chain & Operations Manager,Domänenwissen,Unternehmensbereich: Marketing,1,49,2.0
Supply Chain & Operations Manager,Domänenwissen,"In dieser Rolle haben Sie die Möglichkeit, die lokalen Service-Operations zu leiten und für die tägliche Umsetzung verantwortlich zu sein, um die Erwartungen der Kundschaft durch effiziente operative Leistung zu erfüllen. Sie stellen täglich schlanke und fehlerfreie Abläufe über die gesamte erweiterte Wertschöpfungskette sicher, optimieren Kosten und gewährleisten die Zufriedenheit der Kundschaft. Zudem zeigen Sie Ihre Fähigkeiten, indem Sie die Operationsstrategie für den definierten Bereich auf Basis der übergeordneten Strategie erstellen, implementieren und überprüfen",1,49,2.0
Supply Chain & Operations Manager,Domänenwissen,"Diese Rolle trägt zur Motion Services Division in der Schweiz bei. Zu den wichtigsten lokalen Stakeholdern gehören Sales, Sales Operations und Partner. Ebenso arbeiten Sie global mit verschiedenen Funktionen, Fabriken und Führungskräften zusammen",1,49,2.0
