Startup_Name,Industry,Sub_Industry,Business_Model_Type,Tech_Keywords,Year,Funding_Amount,Funding_Round,Investment_Stage,Investor_Names,Location,City,Canton,Founded_Year,Employees,Website
New,FINTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Fünf,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Onocoy,MOBILITY,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Avea,AI/ML,,Unknown,,2023.0,2.5M USD,Seed/Series A,Seed,,Switzerland,,,,,
Biolingus,AI/ML,,Unknown,,2023.0,50.0M USD,Seed/Series A,Series C+,,Switzerland,,,,,
Delega,AI/ML,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
New,MOBILITY,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
SwissGerman,HEALTHCARE,,Unknown,,2023.0,6.0M CHF,Seed/Series A,Series A,,Switzerland,,,,,
Swissnex,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Mindmaze,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Augment,SOFTWARE,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Swiss,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Unternehmen,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Dewi,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
CompagOs,HEALTHCARE,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Three,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Deutsche,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Digitalswitzerland,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Farmy,MOBILITY,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
BaselStadt,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
CHF,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
The,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
EUR,AI/ML,,Unknown,,2023.0,14.35M EUR,Seed/Series A,Series B,,Switzerland,,,,,
Almer,AI/ML,,B2B,,2023.0,4.5M CHF,Seed/Series A,Series A,,Switzerland,,,,,
Luciole,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Schub,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Biosimo,MOBILITY,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
DePoly,MOBILITY,,Unknown,,2023.0,12.3M CHF,Seed/Series A,Series B,,Switzerland,,,,,
ETH,HEALTHCARE,,Unknown,,2023.0,1.0M CHF,Seed/Series A,Seed,,Switzerland,,,,,
Bayer,CLEANTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Tipps,Unknown,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Pharvaris,AI/ML,,Unknown,,2023.0,70.0M USD,Seed/Series A,Series C+,,Switzerland,,,,,
Swisscom,SOFTWARE,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Switzerland,FINTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Enterprise,AI/ML,,B2B,,2023.0,2.5M CHF,Seed/Series A,Seed,,Switzerland,,,,,
TreaTech,AI/ML,,Unknown,,2023.0,9.0M CHF,Seed/Series A,Series A,,Switzerland,,,,,
Maximon,MOBILITY,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Startups,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Lambda,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Synhelion,AI/ML,,B2B,,2023.0,2.7M USD,Seed/Series A,Seed,,Switzerland,,,,,
SoftwareHerstellerin,SOFTWARE,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Lunaphore,HEALTHCARE,,Unknown,,2023.0,40.0M CHF,Seed/Series A,Series C+,,Switzerland,,,,,
Elephants,AI/ML,,B2B,,2023.0,500.0M CHF,Seed/Series A,Series C+,,Switzerland,,,,,
Eine,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
ImmobilienPortfolio,SOFTWARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Frontify,AI/ML,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
CHF,Unknown,,Unknown,,2023.0,10.0M CHF,Seed/Series A,Series B,,Switzerland,,,,,
Heizungssteuerung,SOFTWARE,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Cleantech,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Fresh,FINTECH,,Unknown,,2023.0,231.0M USD,Seed/Series A,Series C+,,Switzerland,,,,,
David,MOBILITY,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
PostFinance,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
CHF12,CLEANTECH,,Unknown,,2023.0,12.0M CHF,Seed/Series A,Series B,,Switzerland,,,,,
Switzerland,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Swiss,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
First,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Mehr,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Merantix,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
TechTour,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Tinamu,MOBILITY,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Exnaton,CLEANTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
FlowBank,FINTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Major,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
FDA,MOBILITY,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
LegalPass,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Food,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Klepsydra,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Alentis,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
CHF,SOFTWARE,,B2B,,2023.0,1.2M CHF,Seed/Series A,Seed,,Switzerland,,,,,
Moodtalk,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Neue,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
TieTalent,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Ligentec,AI/ML,,B2B,,2023.0,48.0M EUR,Seed/Series A,Series C+,,Switzerland,,,,,
Swiss,FINTECH,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Akselos,SOFTWARE,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
The,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
FIT,HEALTHCARE,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Boehringer,FINTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Risikokapital,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Immomig,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Quatre,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Key,FINTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Californiabased,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Spirochem,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Oculis,HEALTHCARE,,Unknown,,2023.0,40.0M USD,Seed/Series A,Series C+,,Switzerland,,,,,
The,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Drei,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Authena,MOBILITY,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Proteomedix,MOBILITY,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
SNGLR,FINTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
ProfiFussballerin,MOBILITY,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Young,AI/ML,,B2G,,2023.0,,,Early Stage,,Switzerland,,,,,
Axom,HEALTHCARE,,Unknown,,2023.0,800.0K CHF,Seed/Series A,Series C+,,Switzerland,,,,,
Biomasse,CLEANTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Verve,AI/ML,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Larix,SOFTWARE,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
SEIF,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Venture,AI/ML,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Eturnity,SOFTWARE,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Startfeld,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Fresh,FINTECH,,B2B,,2023.0,7.0M USD,Seed/Series A,Series A,,Switzerland,,,,,
Competence,AI/ML,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Yokoy,FINTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Customer,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Plantformance,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
African,FINTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Absolventen,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Innovationsprogramm,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Swiss,AI/ML,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Swiss,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Millionen,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Innovative,SOFTWARE,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
The,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
The,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
First,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Teylor,FINTECH,,B2B,,2023.0,275.0M EUR,Seed/Series A,Series C+,,Switzerland,,,,,
GetYourGuide,SOFTWARE,,B2B,,2023.0,194.0M USD,Seed/Series A,Series C+,,Switzerland,,,,,
CHF,SOFTWARE,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Pionierpreis,AI/ML,,Unknown,,2023.0,10.0M CHF,Seed/Series A,Series B,,Switzerland,,,,,
Calvin,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Trotz,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Crowdinvestment,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Swiss,FINTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Übersetzungsdienstleister,Unknown,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
RigiTech,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Four,FINTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
EffRx,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Positive,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Impossible,AI/ML,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Artiria,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Popety,AI/ML,,B2B,,2023.0,1.0M CHF,Seed/Series A,Seed,,Switzerland,,,,,
Two,SOFTWARE,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Slow,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Tech4Trust,MOBILITY,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
ImmoTrack,SOFTWARE,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
MassChallenge,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Climate,AI/ML,,B2B,,2023.0,1.1M USD,Seed/Series A,Seed,,Switzerland,,,,,
QRCrypto,FINTECH,,Unknown,,2023.0,500.0K USD,Seed/Series A,Series C+,,Switzerland,,,,,
Digital,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Swiss,AI/ML,,Unknown,,2023.0,20.0M USD,Seed/Series A,Series B,,Switzerland,,,,,
The,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
First,Unknown,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Kooky,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Lazard,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
First,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Seed,INDUSTRIALS,,B2B,,2023.0,1.5M CHF,Seed/Series A,Seed,,Switzerland,,,,,
ESA,AEROSPACE,,B2B,,2023.0,200.0M EUR,Seed/Series A,Series C+,,Switzerland,,,,,
Millionen,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Eurostars,CLEANTECH,,Unknown,,2023.0,2.0M EUR,Seed/Series A,Seed,,Switzerland,,,,,
Ironwood,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Out,AI/ML,,Unknown,,2023.0,2.75M USD,Seed/Series A,Seed,,Switzerland,,,,,
Ecorobotixs,AI/ML,,Unknown,,2023.0,46.0M CHF,Seed/Series A,Series C+,,Switzerland,,,,,
Top,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Corflow,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Datacolor,SOFTWARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Decommerce,SOFTWARE,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Schnelles,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Cash,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
European,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Kingfluencers,Unknown,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
SICTIC,Unknown,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Ripple,FINTECH,,B2B,,2023.0,250.0M USD,Seed/Series A,Series C+,,Switzerland,,,,,
Wefox,Unknown,,Unknown,,2023.0,110.0M USD,Seed/Series A,Series C+,,Switzerland,,,,,
QMware,SOFTWARE,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Datapred,SOFTWARE,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Tee,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Klimastiftung,CLEANTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
ANYbotics,AI/ML,,Unknown,,2023.0,50.0M USD,Seed/Series A,Series C+,,Switzerland,,,,,
FIF,MOBILITY,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Prix,CLEANTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Worlds,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Swissnex,CLEANTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Numab,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
InnoBooster,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Boomerang,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Jedsy,AI/ML,,Unknown,,2023.0,26.0M USD,Seed/Series A,Series B,,Switzerland,,,,,
Crowd,AI/ML,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Startups,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
CSEM,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
First,CLEANTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Various,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
NewBiologix,HEALTHCARE,,B2B,,2023.0,50.0M USD,Seed/Series A,Series C+,,Switzerland,,,,,
Kinarus,AI/ML,,Unknown,,2023.0,1.5M CHF,Seed/Series A,Seed,,Switzerland,,,,,
Neues,AGTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Business,HEALTHCARE,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Cash,Unknown,,Unknown,,2023.0,10.0M CHF,Seed/Series A,Series B,,Switzerland,,,,,
Swiss,AI/ML,,B2C,,2023.0,,,Early Stage,,Switzerland,,,,,
Innosuisse,MOBILITY,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Leadership,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Biotech,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
USD,MOBILITY,,Unknown,,2023.0,52.0M USD,Seed/Series A,Series C+,,Switzerland,,,,,
OOMNIUM,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
OPTIML,AI/ML,,B2B,,2023.0,1.6M USD,Seed/Series A,Seed,,Switzerland,,,,,
High,MOBILITY,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Genknowme,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Gnubiotics,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Optimo,HEALTHCARE,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Agritech,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
TerraRad,MOBILITY,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
KOA,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Klepsydra,AI/ML,,Unknown,,2023.0,1.05M CHF,Seed/Series A,Seed,,Switzerland,,,,,
Winning,FINTECH,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
DINAQOR,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Deep,AI/ML,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Seriengründer,AI/ML,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Domo,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Viatu,AI/ML,,B2B,,2023.0,1.0M USD,Seed/Series A,Seed,,Switzerland,,,,,
Eurostars2,MOBILITY,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Bearmind,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
CHF,AI/ML,,Unknown,,2023.0,1.0M CHF,Seed/Series A,Seed,,Switzerland,,,,,
StöckliEigentümer,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Memo,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
CHF,Unknown,,Unknown,,2023.0,1.0M CHF,Seed/Series A,Seed,,Switzerland,,,,,
Novostia,AI/ML,,Unknown,,2023.0,2.5M EUR,Seed/Series A,Seed,,Switzerland,,,,,
New,FINTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Swiss,FINTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
CompPair,AI/ML,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Top,FINTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Neue,AI/ML,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Biolytica,HEALTHCARE,,B2B,,2023.0,5.25M CHF,Seed/Series A,Series A,,Switzerland,,,,,
CHF,Unknown,,Unknown,,2023.0,75.0M CHF,Seed/Series A,Series C+,,Switzerland,,,,,
Aphaia,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Destinus,AI/ML,,B2G,,2023.0,14.0M EUR,Seed/Series A,Series B,,Switzerland,,,,,
Aivia,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Herbonis,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Opticale,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Swiss,Unknown,,Unknown,,2023.0,112.0M CHF,Seed/Series A,Series C+,,Switzerland,,,,,
CHF150k,CLEANTECH,,Unknown,,2023.0,150.0M CHF,Seed/Series A,Series C+,,Switzerland,,,,,
Decentriq,FINTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
New,CLEANTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Proclarix,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Zario,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
FoodsavePlattform,AI/ML,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Came,Unknown,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Zurichbased,MOBILITY,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
OnlineUhrenhändler,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Les,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
USD,CLEANTECH,,Unknown,,2023.0,5.5M USD,Seed/Series A,Series A,,Switzerland,,,,,
ABB,MOBILITY,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
The,Unknown,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Debrunner,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
RetinAI,HEALTHCARE,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Swiss,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Flisoms,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Biotech,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Turning,AEROSPACE,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
DEKRA,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
QAI,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
ETH,AI/ML,,Unknown,,2023.0,150.0M CHF,Seed/Series A,Series C+,,Switzerland,,,,,
Anapaya,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Swiss,SOFTWARE,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Frisches,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Gnubiotics,AGTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
DrittstaatenAngehörige,MOBILITY,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
PhenomX,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Came,Unknown,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Kapital,FINTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Swiss,AI/ML,,B2C,,2023.0,,,Early Stage,,Switzerland,,,,,
Fresh,AI/ML,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Medtech,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Distalmotion,HEALTHCARE,,Unknown,,2023.0,150.0M USD,Seed/Series A,Series C+,,Switzerland,,,,,
Migros,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
FemSpin,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Phialogics,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Bundesrat,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Ten,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Mit,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Cleantech,CLEANTECH,,Unknown,,2023.0,20.0M EUR,Seed/Series A,Series B,,Switzerland,,,,,
New,FINTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Araris,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Additional,MOBILITY,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Tune,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Adaptyv,AI/ML,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Smart,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Leadership,MOBILITY,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
LEGAIRY,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Investment,FINTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Elephbo,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
CleantechStartup,CLEANTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
AgriFood,AGTECH,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Privatelys,MOBILITY,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
PlaynVoice,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Privatbank,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Pocket,FINTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
CleantechStartups,CLEANTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
CHF,SOFTWARE,,B2B,,2023.0,150.0M CHF,Seed/Series A,Series C+,,Switzerland,,,,,
Alentis,SOFTWARE,,B2B,,2023.0,105.0M USD,Seed/Series A,Series C+,,Switzerland,,,,,
Samsung,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Xilva,AI/ML,,B2B,,2023.0,1.8M USD,Seed/Series A,Seed,,Switzerland,,,,,
Des,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Yumame,MOBILITY,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Seasoned,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
CYSEC,MOBILITY,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Mosanna,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Verbesserung,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
PeriVision,AI/ML,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Securitas,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Swiss,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Fintech,FINTECH,,Unknown,,2023.0,6.2M CHF,Seed/Series A,Series A,,Switzerland,,,,,
Neun,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
MotorradVermieter,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
