Startup_Name,Industry,Sub_Industry,Business_Model_Type,Tech_Keywords,Year,Funding_Amount,Funding_Round,Investor_Type,Investor_Names,Country,Founding_Year,Investment_Stage,Valuation,Exit_Type,Startup_Stage,Data_Source
Sefit,HEALTHCARE,,B2B,"IoT, Healthtech",2025.0,150.0K CHF,Undisclosed,Accelerator/Grant,Venture Kick,Switzerland,2025.0,Seed,,,Active,Venturekick
SensorX,B2B,,B2B,,2025.0,0.5M CHF,Seed/Series A,VC Fund,,Switzerland,2025.0,Pre-Seed,,,Active,Startupticker
Series,AI/ML,,B2B,"AI, SaaS",2025.0,42.0M USD,Series A,VC Fund,,Switzerland,2025.0,Series A,,,Active,Venturekick
Series,AEROSPACE,,B2B,Robotics,2025.0,10.0M USD,Series A,VC Fund,,Switzerland,2025.0,Series A,,,Active,Venturekick
Shootify,AI/ML,,B2B,"AI, Biotech",2025.0,150.0K CHF,Undisclosed,Accelerator/Grant,Venture Kick,Switzerland,2025.0,Seed,,,Active,Venturekick
Sicherheit,B2B,,B2B,,2025.0,,,VC Fund,Seilbahnen sicherer und effizienter machen,Switzerland,2025.0,Early Stage,,,Active,Startupticker
SolidWatts,INDUSTRIALS,,B2B,"Cleantech, Manufacturing",2025.0,850.0K EUR,Pre-Seed,Accelerator/Grant,,Switzerland,2025.0,Pre-Seed,,,Active,Venturekick
Sonix,AI/ML,,B2B,AI,2025.0,1.8M CHF,Funding Round,Accelerator/Grant,,Switzerland,2025.0,Series A,,,Active,Venturekick
Soverli,B2B,,B2B,,2025.0,2.6M USD,Seed/Series A,VC Fund,Founderful,Switzerland,2025.0,Seed,,,Active,Startupticker
Soverli,MOBILITY,,B2B,"Mobility, AR/VR",2025.0,2.6M USD,Undisclosed,Accelerator/Grant,,Switzerland,2025.0,Series A,,,Active,Venturekick
Soverli,CYBERSECURITY,,B2B,"AR/VR, Cybersecurity",2025.0,150.0K CHF,Undisclosed,Accelerator/Grant,Venture Kick,Switzerland,2025.0,Seed,,,Active,Venturekick
Spacetek,INDUSTRIALS,,B2B,,2025.0,9.6M CHF,Seed/Series A,VC Fund,UBS,Switzerland,2025.0,Series A,,,Active,Startupticker
Startups,B2B,,B2B,,2025.0,1.25M USD,,VC Fund,,Switzerland,2025.0,Seed,,,Active,Startupticker
Startups,B2B,,B2B,,2025.0,,,VC Fund,Unternehmens- und Produktemissionen,Switzerland,2025.0,Early Stage,,,Active,Startupticker
Startups,AI/ML,,B2B,"AI, Mobility, AR/VR",2025.0,10.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2025.0,Pre-Seed,,,Active,Venturekick
Startups,PROPTECH,,B2B,"AI, Mobility, Robotics, AR/VR, PropTech, Manufacturing",2025.0,10.0K CHF,Funding Round,Accelerator/Grant,,Switzerland,2025.0,Pre-Seed,,,Active,Venturekick
Startups,AGTECH,,B2B,"AI, SaaS, IoT, Mobility, Robotics, AR/VR, AgTech",2025.0,10.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2025.0,Pre-Seed,,,Active,Venturekick
Startups,HEALTHCARE,,B2B,"AI, Biotech, Healthtech, Robotics, AR/VR, Manufacturing",2025.0,10.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2025.0,Pre-Seed,,,Active,Venturekick
Startups,CYBERSECURITY,,B2B,"AI, Mobility, AR/VR, Cybersecurity, Analytics",2025.0,10.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2025.0,Pre-Seed,,,Active,Venturekick
Startups,CLEANTECH,,B2B,"AI, Mobility, Cleantech, Robotics, AR/VR, Analytics, EdTech",2025.0,10.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2025.0,Pre-Seed,,,Active,Venturekick
Stillwind,B2B,"ENGINEERING, PRODUCT AND DESIGN",B2B,,2025.0,,,Accelerator,Y Combinator,Switzerland,2025.0,Seed,,,Active,Y Combinator
SwimTech,B2B,,B2B,,2025.0,,,VC Fund,,Switzerland,2025.0,Early Stage,,,Active,Startupticker
Swiss,B2B,,B2B,,2025.0,,,VC Fund,,Switzerland,2025.0,Early Stage,,,Active,Startupticker
Swiss,B2B,,B2B,,2025.0,,,VC Fund,,Switzerland,2025.0,Early Stage,,,Active,Startupticker
Swiss,B2B,,B2B,,2025.0,,,VC Fund,Switzerland,Switzerland,2025.0,Early Stage,,,Active,Startupticker
Swiss,B2B,,B2B,,2025.0,,,VC Fund,Zurich that develops robots to precisely,Switzerland,2025.0,Early Stage,,,Active,Startupticker
Swiss,AI/ML,,B2B,"AI, AR/VR",2025.0,2.26M CHF,Undisclosed,Accelerator/Grant,,Switzerland,2025.0,Series A,,,Active,Venturekick
Swiss,HEALTHCARE,,B2B,"Biotech, IoT, AR/VR",2025.0,,Undisclosed,Accelerator/Grant,,Switzerland,2025.0,Early Stage,,,Active,Venturekick
SwissHealth,HEALTHCARE,,B2B,,2025.0,50.0M CHF,Seed/Series A,VC Fund,Basel,Switzerland,2025.0,Series C+,,,Active,Startupticker
SwissUS,FINTECH,,B2B,,2025.0,190.0M USD,Seed/Series A,VC Fund,Loeper,Switzerland,2025.0,Series C+,,,Active,Startupticker
Swisspod,B2B,,B2B,,2025.0,13.0M USD,Seed/Series A,VC Fund,,Switzerland,2025.0,Series B,,,Active,Startupticker
Switzerland,B2B,,B2B,,2025.0,,,VC Fund,,Switzerland,2025.0,Early Stage,,,Active,Startupticker
Sylvester,AI/ML,,B2B,"AI, SaaS, AR/VR, Analytics",2025.0,7.5M USD,Series A,VC Fund,,Switzerland,2025.0,Series A,,,Active,Venturekick
Tailored,B2B,,B2B,,2025.0,,,VC Fund,,Switzerland,2025.0,Early Stage,,,Active,Startupticker
Tasteomics,HEALTHCARE,,B2B,Healthtech,2025.0,150.0K CHF,Undisclosed,Accelerator/Grant,Venture Kick,Switzerland,2025.0,Seed,,,Active,Venturekick
Technis,B2B,,B2B,,2025.0,,Undisclosed,Accelerator/Grant,,Switzerland,2025.0,Early Stage,,,Active,Venturekick
Technologies,B2B,,B2B,,2025.0,,,VC Fund,EM Technologies,Switzerland,2025.0,Early Stage,,,Active,Startupticker
Teil,B2B,,B2B,,2025.0,,,VC Fund,Nomady bestehen,Switzerland,2025.0,Early Stage,,,Active,Startupticker
Tethys,INDUSTRIALS,,B2B,Robotics,2025.0,3.5M EUR,Pre-Seed,Accelerator/Grant,,Switzerland,2025.0,Pre-Seed,,,Active,Venturekick
Time,CLEANTECH,,B2B,,2025.0,,Venture Kick Grant,Accelerator/Grant,Venture Kick,Switzerland,2025.0,Pre-Seed,,,Active,Venturekick
Top100,B2B,,B2B,AR/VR,2025.0,,Venture Kick Grant,Accelerator/Grant,Venture Kick,Switzerland,2025.0,Pre-Seed,,,Active,Venturekick
UNOMR,B2B,,B2B,,2025.0,150.0K CHF,Undisclosed,Accelerator/Grant,Venture Kick,Switzerland,2025.0,Seed,,,Active,Venturekick
USD,HEALTHCARE,,B2B,,2025.0,5.1M USD,Seed/Series A,VC Fund,,Switzerland,2025.0,Series A,,,Active,Startupticker
USD,B2B,,B2B,,2025.0,25.0M USD,Seed/Series A,VC Fund,Applied Digital,Switzerland,2025.0,Series B,,,Active,Startupticker
VRbased,SAAS,,B2B,"SaaS, AR/VR",2025.0,40.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2025.0,Pre-Seed,,,Active,Venturekick
Validation,HEALTHCARE,,B2B,,2025.0,,,VC Fund,KPT,Switzerland,2025.0,Early Stage,,,Active,Startupticker
Veltist,B2B,,B2B,AR/VR,2025.0,150.0K CHF,Undisclosed,Accelerator/Grant,Venture Kick,Switzerland,2025.0,Seed,,,Active,Venturekick
Verretex,AI/ML,,B2B,"AI, AR/VR",2025.0,150.0K CHF,Undisclosed,Accelerator/Grant,Venture Kick,Switzerland,2025.0,Seed,,,Active,Venturekick
Versive,MOBILITY,,B2B,"AI, Mobility",2025.0,150.0K CHF,Undisclosed,Accelerator/Grant,Venture Kick,Switzerland,2025.0,Seed,,,Active,Venturekick
Virometix,B2B,,B2B,,2025.0,15.0M USD,Undisclosed,Accelerator/Grant,,Switzerland,2025.0,Series C,,,Active,Venturekick
Voliro,B2B,,B2B,Cloud,2025.0,23.0M USD,Series A,VC Fund,,Switzerland,2025.0,Series A,,,Active,Venturekick
Voltiris,CLEANTECH,,B2B,,2025.0,4.8M CHF,Seed,Accelerator/Grant,,Switzerland,2025.0,Seed,,,Active,Venturekick
Von,B2B,,B2B,,2025.0,53.0M,,VC Fund,Oazo,Switzerland,2025.0,Series C+,,,Active,Startupticker
Xcert,B2B,,B2B,,2025.0,1.1M CHF,Seed/Series A,VC Fund,Spicehause Partners,Switzerland,2025.0,Seed,,,Active,Startupticker
Xlife,B2B,,B2B,,2025.0,,,VC Fund,,Switzerland,2025.0,Early Stage,,,Active,Startupticker
Xlife,HEALTHCARE,,B2B,,2025.0,450.0M USD,Seed/Series A,VC Fund,,Switzerland,2025.0,Series C+,,,Active,Startupticker
YQuantum,B2B,,B2B,"Biotech, AR/VR",2025.0,150.0K CHF,Undisclosed,Accelerator/Grant,Venture Kick,Switzerland,2025.0,Seed,,,Active,Venturekick
YeastUp,INDUSTRIALS,,B2B,,2025.0,,,VC Fund,,Switzerland,2025.0,Early Stage,,,Active,Startupticker
ZuriEV,HEALTHCARE,,B2B,"AI, Mobility, Healthtech",2025.0,150.0K CHF,Undisclosed,Accelerator/Grant,Venture Kick,Switzerland,2025.0,Seed,,,Active,Venturekick
AI,HEALTHCARE,,B2B,"AI, Healthtech",2024.0,40.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Pre-Seed,,,Active,Venturekick
AIassisted,AI/ML,,B2B,"AI, SaaS, Biotech, AR/VR",2024.0,40.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Pre-Seed,,,Active,Venturekick
AIdriven,AI/ML,,B2B,"AI, Robotics, Manufacturing",2024.0,40.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Pre-Seed,,,Active,Venturekick
Abrinca,AI/ML,,B2B,"AI, Biotech, AR/VR",2024.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Seed,,,Active,Venturekick
Actival,B2B,,B2B,,2024.0,150.0K CHF,Undisclosed,Accelerator/Grant,Venture Kick,Switzerland,2024.0,Seed,,,Active,Venturekick
AeroSpec,HEALTHCARE,,B2B,"AI, Healthtech",2024.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Seed,,,Active,Venturekick
Alithea,HEALTHCARE,,B2B,"Biotech, IoT",2024.0,2.8M CHF,Seed,Accelerator/Grant,,Switzerland,2024.0,Seed,,,Active,Venturekick
Almer,INDUSTRIALS,,B2B,"AR/VR, Manufacturing",2024.0,,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Early Stage,,,Active,Venturekick
Almer,B2B,,B2B,AR/VR,2024.0,3.0M USD,Funding Round,Accelerator/Grant,,Switzerland,2024.0,Series B,,,Active,Venturekick
AlpinaSana,AI/ML,,B2B,AI,2024.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Seed,,,Active,Venturekick
Amporin,HEALTHCARE,,B2B,"Mobility, AR/VR",2024.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Seed,,,Active,Venturekick
Artiria,HEALTHCARE,,B2B,"Healthtech, AR/VR",2024.0,6.0M USD,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Series B,,,Active,Venturekick
BLEEDnFIRE,HEALTHCARE,,B2B,AI,2024.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Seed,,,Active,Venturekick
BTRY,CLEANTECH,,B2B,Cleantech,2024.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Seed,,,Active,Venturekick
Bayer,HEALTHCARE,,B2B,"AI, Healthtech",2024.0,,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Early Stage,,,Active,Venturekick
Bcomp,B2B,,B2B,AR/VR,2024.0,36.0M CHF,Series C,VC Fund,,Switzerland,2024.0,Series C,,,Active,Venturekick
Big,HEALTHCARE,,B2B,Healthtech,2024.0,6.0M USD,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Series B,,,Active,Venturekick
Billion,B2B,,B2B,AR/VR,2024.0,8.0B CHF,Venture Kick Grant,Accelerator/Grant,Venture Kick,Switzerland,2024.0,Pre-Seed,,,Active,Venturekick
BioVersys,MOBILITY,,B2B,Mobility,2024.0,12.3M CHF,Series C,VC Fund,,Switzerland,2024.0,Series C,,,Active,Venturekick
Bioversys,HEALTHCARE,,B2B,Healthtech,2024.0,6.0M USD,Funding Round,Accelerator/Grant,,Switzerland,2024.0,Series B,,,Active,Venturekick
Building,B2B,,B2B,AR/VR,2024.0,,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Early Stage,,,Active,Venturekick
CALDRE,HEALTHCARE,,B2B,"AI, Mobility",2024.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Seed,,,Active,Venturekick
CO2,HEALTHCARE,,B2B,"AI, Robotics, AR/VR",2024.0,40.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Pre-Seed,,,Active,Venturekick
CREAL,B2B,,B2B,AR/VR,2024.0,,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Early Stage,,,Active,Venturekick
Calico,HEALTHCARE,,B2B,Healthtech,2024.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Seed,,,Active,Venturekick
CellX,B2B,,B2B,Biotech,2024.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Seed,,,Active,Venturekick
Climeworks,AI/ML,,B2B,"AI, AR/VR",2024.0,,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Early Stage,,,Active,Venturekick
Correntics,CLEANTECH,,B2B,"Mobility, Cleantech, AR/VR",2024.0,1.5M EUR,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Series A,,,Active,Venturekick
Cotierra,CLEANTECH,,B2B,"Cleantech, AR/VR, AgTech",2024.0,1.0M USD,Pre-Seed,Accelerator/Grant,,Switzerland,2024.0,Pre-Seed,,,Active,Venturekick
Cowa,B2B,,B2B,,2024.0,1.9M CHF,Funding Round,Accelerator/Grant,,Switzerland,2024.0,Series A,,,Active,Venturekick
Cultivated,AI/ML,,B2B,"AI, Mobility",2024.0,5.0M USD,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Series B,,,Active,Venturekick
CustomSurg,AI/ML,,B2B,AI,2024.0,,Seed,Accelerator/Grant,,Switzerland,2024.0,Seed,,,Active,Venturekick
DAAV,MOBILITY,,B2B,Mobility,2024.0,1.0M CHF,Funding Round,Accelerator/Grant,,Switzerland,2024.0,Series A,,,Active,Venturekick
DPhi,AEROSPACE,,B2B,,2024.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Seed,,,Active,Venturekick
Deep,B2B,,B2B,AR/VR,2024.0,,Undisclosed,Accelerator/Grant,Venture Kick,Switzerland,2024.0,Early Stage,,,Active,Venturekick
DeepJudge,MOBILITY,,B2B,"Mobility, AR/VR",2024.0,10.7M USD,Seed,Accelerator/Grant,,Switzerland,2024.0,Seed,,,Active,Venturekick
DemoSquare,AI/ML,,B2B,"AI, AR/VR",2024.0,1.2M CHF,Pre-Seed,Accelerator/Grant,,Switzerland,2024.0,Pre-Seed,,,Active,Venturekick
DemoSquare,AI/ML,,B2B,"AI, AR/VR",2024.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Seed,,,Active,Venturekick
Distalmotion,B2B,,B2B,Robotics,2024.0,,Funding Round,Accelerator/Grant,,Switzerland,2024.0,Early Stage,,,Active,Venturekick
EMPath,AI/ML,,B2B,"AI, Mobility",2024.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Seed,,,Active,Venturekick
EPFL,AI/ML,,B2B,AI,2024.0,850.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Series A,,,Active,Venturekick
ETH,B2B,,B2B,AR/VR,2024.0,1.8M CHF,Seed,Accelerator/Grant,,Switzerland,2024.0,Seed,,,Active,Venturekick
ETH,AI/ML,,B2B,"AI, Biotech",2024.0,420.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Series A,,,Active,Venturekick
ETH,MOBILITY,,B2B,Mobility,2024.0,3.8M USD,Pre-Seed,Accelerator/Grant,,Switzerland,2024.0,Pre-Seed,,,Active,Venturekick
EVIIVE,HEALTHCARE,,B2B,"Mobility, Healthtech",2024.0,150.0K CHF,Undisclosed,Accelerator/Grant,Venture Kick,Switzerland,2024.0,Seed,,,Active,Venturekick
Eightinks,CLEANTECH,,B2B,"AI, Cleantech",2024.0,3.0M EUR,Pre-Seed,Accelerator/Grant,,Switzerland,2024.0,Pre-Seed,,,Active,Venturekick
Eldico,B2B,,B2B,,2024.0,,Funding Round,Accelerator/Grant,,Switzerland,2024.0,Early Stage,,,Active,Venturekick
Enerdrape,B2B,,B2B,,2024.0,1.3M CHF,Seed,Accelerator/Grant,,Switzerland,2024.0,Seed,,,Active,Venturekick
EraCal,FINTECH,,B2B,Fintech,2024.0,235.0M EUR,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Growth,,,Active,Venturekick
FDA,B2B,,B2B,"Robotics, AR/VR",2024.0,,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Early Stage,,,Active,Venturekick
FimmCyte,B2B,,B2B,,2024.0,1.0M CHF,Funding Round,Accelerator/Grant,,Switzerland,2024.0,Series A,,,Active,Venturekick
Flink,INDUSTRIALS,,B2B,"Biotech, Robotics, Manufacturing",2024.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Seed,,,Active,Venturekick
FluoSpheras,MOBILITY,,B2B,"Mobility, AR/VR",2024.0,1.1M CHF,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Series A,,,Active,Venturekick
Fondation,B2B,,B2B,AR/VR,2024.0,,Undisclosed,Accelerator/Grant,Venture Kick,Switzerland,2024.0,Early Stage,,,Active,Venturekick
GraphEnergyTech,CLEANTECH,,B2B,"Biotech, Cleantech, AR/VR",2024.0,1.1M CHF,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Series A,,,Active,Venturekick
Grensol,AI/ML,,B2B,AI,2024.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Seed,,,Active,Venturekick
HAYA,HEALTHCARE,,B2B,"SaaS, Biotech, AR/VR",2024.0,1.0B USD,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Growth,,,Active,Venturekick
Hemotune,B2B,,B2B,,2024.0,14.0M CHF,Series B2,VC Fund,,Switzerland,2024.0,Series B,,,Active,Venturekick
IMAI,HEALTHCARE,,B2B,"AI, Healthtech",2024.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Seed,,,Active,Venturekick
Ikerian,AI/ML,,B2B,AI,2024.0,8.0M USD,Series B,VC Fund,,Switzerland,2024.0,Series B,,,Active,Venturekick
Ikerian,HEALTHCARE,,B2B,"AI, Healthtech, AR/VR",2024.0,6.18M USD,Series A,VC Fund,,Switzerland,2024.0,Series A,,,Active,Venturekick
InSphero,B2B,,B2B,,2024.0,,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Early Stage,,,Active,Venturekick
Insight,MOBILITY,,B2B,"Mobility, Healthtech",2024.0,1.0M CHF,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Series A,,,Active,Venturekick
InterAx,HEALTHCARE,,B2B,"AI, SaaS, Biotech, IoT",2024.0,,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Early Stage,,,Active,Venturekick
Ionic,AI/ML,,B2B,"AI, Analytics",2024.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Seed,,,Active,Venturekick
Isospec,HEALTHCARE,,B2B,"AI, Mobility, Healthtech",2024.0,1.9M USD,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Series A,,,Active,Venturekick
KITRO,AGTECH,,B2B,,2024.0,,Funding Round,Accelerator/Grant,,Switzerland,2024.0,Early Stage,,,Active,Venturekick
Kickfund,MOBILITY,,B2B,"Mobility, AR/VR",2024.0,70.0M CHF,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Growth,,,Active,Venturekick
Kidemis,AGTECH,,B2B,"AR/VR, AgTech",2024.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Seed,,,Active,Venturekick
Lichtsteiner,HEALTHCARE,,B2B,"Healthtech, AR/VR",2024.0,,Undisclosed,Accelerator/Grant,Venture Kick,Switzerland,2024.0,Early Stage,,,Active,Venturekick
Lighthouse,AI/ML,,B2B,AI,2024.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Seed,,,Active,Venturekick
Lightium,AI/ML,,B2B,"AI, Analytics, Manufacturing",2024.0,7.0M USD,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Series B,,,Active,Venturekick
Lightium,B2B,,B2B,,2024.0,2.67M CHF,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Series A,,,Active,Venturekick
Limula,INDUSTRIALS,,B2B,"Biotech, Mobility, Healthtech, Manufacturing",2024.0,6.8M USD,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Series B,,,Active,Venturekick
Locatee,B2B,,B2B,Analytics,2024.0,,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Early Stage,,,Active,Venturekick
Logmind,SAAS,,B2B,"SaaS, Cloud, Analytics",2024.0,,Seed,Accelerator/Grant,,Switzerland,2024.0,Seed,,,Active,Venturekick
Luya,AI/ML,,B2B,"AI, Mobility",2024.0,5.0M CHF,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Series B,,,Active,Venturekick
Lymphatica,HEALTHCARE,,B2B,"AI, EdTech",2024.0,17.9M EUR,Series B,VC Fund,,Switzerland,2024.0,Series B,,,Active,Venturekick
MeduSoil,B2B,,B2B,Biotech,2024.0,5.2M CHF,Funding Round,Accelerator/Grant,,Switzerland,2024.0,Series B,,,Active,Venturekick
Microcaps,INDUSTRIALS,,B2B,"AR/VR, Manufacturing",2024.0,9.3M CHF,Series A,VC Fund,,Switzerland,2024.0,Series A,,,Active,Venturekick
NXI,HEALTHCARE,,B2B,AI,2024.0,3.5M CHF,Pre-Seed,Accelerator/Grant,,Switzerland,2024.0,Pre-Seed,,,Active,Venturekick
Nanoleq,HEALTHCARE,,B2B,"Mobility, Healthtech, AR/VR",2024.0,,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Early Stage,,,Active,Venturekick
NematX,INDUSTRIALS,,B2B,Manufacturing,2024.0,,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Early Stage,,,Active,Venturekick
Nerai,AI/ML,,B2B,AI,2024.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Seed,,,Active,Venturekick
Neural,EDUCATION,,B2B,"AI, SaaS, AR/VR, EdTech",2024.0,27.0M USD,Series B,VC Fund,,Switzerland,2024.0,Series B,,,Active,Venturekick
Neuria,HEALTHCARE,,B2B,"AI, Healthtech",2024.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Seed,,,Active,Venturekick
NovoViz,B2B,,B2B,AR/VR,2024.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Seed,,,Active,Venturekick
Nunuai,AI/ML,,B2B,AI,2024.0,2.0M USD,Pre-Seed,Accelerator/Grant,,Switzerland,2024.0,Pre-Seed,,,Active,Venturekick
OBaris,AI/ML,,B2B,"AI, AR/VR, Logistics",2024.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Seed,,,Active,Venturekick
ONWARD,HEALTHCARE,,B2B,"Healthtech, AR/VR",2024.0,50.0M EUR,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Growth,,,Active,Venturekick
ONWARD,HEALTHCARE,,B2B,"AI, Healthtech, AR/VR",2024.0,20.0M EUR,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Series C,,,Active,Venturekick
Octotronic,B2B,,B2B,,2024.0,,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Early Stage,,,Active,Venturekick
Odne,HEALTHCARE,,B2B,Healthtech,2024.0,,Funding Round,Accelerator/Grant,,Switzerland,2024.0,Early Stage,,,Active,Venturekick
Oncobit,B2B,,B2B,,2024.0,1.47M CHF,Series A,VC Fund,,Switzerland,2024.0,Series A,,,Active,Venturekick
Optiverse,AI/ML,,B2B,AI,2024.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Seed,,,Active,Venturekick
Orio,HEALTHCARE,,B2B,"AI, Biotech",2024.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Seed,,,Active,Venturekick
Oxara,B2B,,B2B,AR/VR,2024.0,,Series A,VC Fund,,Switzerland,2024.0,Series A,,,Active,Venturekick
Pace,AI/ML,,B2B,"AI, AR/VR",2024.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Seed,,,Active,Venturekick
Perovskia,CLEANTECH,,B2B,"AI, Biotech, Mobility, Cleantech, AR/VR",2024.0,2.4M USD,Funding Round,Accelerator/Grant,,Switzerland,2024.0,Series A,,,Active,Venturekick
RTDT,B2B,,B2B,,2024.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Seed,,,Active,Venturekick
Regenosca,B2B,,B2B,Logistics,2024.0,1.0M CHF,Pre-Seed,Accelerator/Grant,,Switzerland,2024.0,Pre-Seed,,,Active,Venturekick
Rivia,HEALTHCARE,,B2B,"Biotech, IoT, Mobility, Analytics",2024.0,3.0M EUR,Seed,Accelerator/Grant,,Switzerland,2024.0,Seed,,,Active,Venturekick
Rrreefs,B2B,,B2B,AR/VR,2024.0,,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Early Stage,,,Active,Venturekick
Sallea,B2B,,B2B,,2024.0,2.6M USD,Pre-Seed,Accelerator/Grant,,Switzerland,2024.0,Pre-Seed,,,Active,Venturekick
Scailyte,HEALTHCARE,,B2B,"AI, Biotech, IoT",2024.0,8.0M USD,Series A,VC Fund,,Switzerland,2024.0,Series A,,,Active,Venturekick
Sensars,MOBILITY,,B2B,"Mobility, AR/VR",2024.0,1.1M EUR,Funding Round,Accelerator/Grant,,Switzerland,2024.0,Series A,,,Active,Venturekick
Sentinus,B2B,,B2B,,2024.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Seed,,,Active,Venturekick
Sevensense,MOBILITY,,B2B,Mobility,2024.0,,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Early Stage,,,Active,Venturekick
Shape,HEALTHCARE,,B2B,"Healthtech, AR/VR",2024.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Seed,,,Active,Venturekick
Similarweb,B2B,,B2B,AR/VR,2024.0,,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Early Stage,,,Active,Venturekick
Spectroplast,B2B,,B2B,,2024.0,,Series A,VC Fund,,Switzerland,2024.0,Series A,,,Active,Venturekick
Splint,B2B,,B2B,AR/VR,2024.0,2.5M CHF,Funding Round,Accelerator/Grant,,Switzerland,2024.0,Series A,,,Active,Venturekick
Startups,HEALTHCARE,,B2B,"AI, Biotech, Mobility, Healthtech, Cleantech, AR/VR",2024.0,10.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Pre-Seed,,,Active,Venturekick
