Startup_Name,Industry,Sub_Industry,Business_Model_Type,Tech_Keywords,Year,Funding_Amount,Funding_Round,Investor_Type,Investor_Names,Country,Founding_Year,Investment_Stage,Valuation,Exit_Type,Startup_Stage,Data_Source
Chongqing Mengxun Electronic Technology,|Mobile|,,,|Mobile|,2001.0," 62,630 ",1.0,,,CHN,2001.0,,,operating,Operating,Kaggle Crunchbase
Competitor,|Health and Wellness|,,,|Health and Wellness|,2001.0," 36,60,322 ",2.0,,,CHN,2001.0,,,operating,Operating,Kaggle Crunchbase
Eastide,|Finance|,,,|Finance|,2001.0, -   ,2.0,,,CHN,2001.0,,,operating,Operating,Kaggle Crunchbase
Great Technology,|Software|,,,|Software|,2001.0," 1,58,81,418 ",1.0,,,CHN,2001.0,,,operating,Operating,Kaggle Crunchbase
IAT-Auto,|Manufacturing|,,,|Manufacturing|,2001.0," 2,00,00,000 ",1.0,,,CHN,2001.0,,,operating,Operating,Kaggle Crunchbase
ID Quantique,|Security|,,,|Security|,2001.0," 56,00,000 ",1.0,,,CHE,2001.0,,,operating,Operating,Kaggle Crunchbase
MDC Telecom,|Software|,,,|Software|,2001.0," 1,25,00,000 ",2.0,,,CHN,2001.0,,,operating,Operating,Kaggle Crunchbase
Mengcao,,,,,2001.0," 73,67,387 ",1.0,,,CHN,2001.0,,,operating,Operating,Kaggle Crunchbase
Pulian Software,|Software|,,,|Software|,2001.0," 5,00,000 ",1.0,,,CHN,2001.0,,,operating,Operating,Kaggle Crunchbase
Purple Labs,|Mobile|,,,|Mobile|,2001.0," 1,26,70,000 ",1.0,,,CHE,2001.0,,,acquired,Acquired,Kaggle Crunchbase
QQTechnology,|Hardware|Hardware + Software|,,,|Hardware|Hardware + Software|,2001.0, -   ,2.0,,,CHN,2001.0,,,operating,Operating,Kaggle Crunchbase
Qingdao Land of State Power Environment Engineering,|Clean Technology|,,,|Clean Technology|,2001.0," 1,00,00,000 ",1.0,,,CHN,2001.0,,,operating,Operating,Kaggle Crunchbase
Shanghai E&P International,|Enterprises|,,,|Enterprises|,2001.0, -   ,1.0,,,CHN,2001.0,,,operating,Operating,Kaggle Crunchbase
Sichuan Huiji Food Industry,|E-Commerce|,,,|E-Commerce|,2001.0," 2,96,10,541 ",2.0,,,CHN,2001.0,,,operating,Operating,Kaggle Crunchbase
SmartPay Jieyin,,,,,2001.0," 1,00,00,000 ",2.0,,,CHN,2001.0,,,operating,Operating,Kaggle Crunchbase
Spreadtrum Communications,|Semiconductors|Hardware|Hardware + Software|,,,|Semiconductors|Hardware|Hardware + Software|,2001.0," 2,00,00,000 ",1.0,,,CHN,2001.0,,,operating,Operating,Kaggle Crunchbase
The city of Shenzhen-the DATONG,|Enterprise Software|,,,|Enterprise Software|,2001.0, -   ,1.0,,,CHN,2001.0,,,operating,Operating,Kaggle Crunchbase
Trunkbow,,,,,2001.0," 88,00,170 ",1.0,,,CHN,2001.0,,,operating,Operating,Kaggle Crunchbase
Xiaoi Robert,|Automotive|,,,|Automotive|,2001.0, -   ,1.0,,,CHN,2001.0,,,operating,Operating,Kaggle Crunchbase
Xueda Education Group,|Customer Service|Education|,,,|Customer Service|Education|,2001.0," 2,00,00,000 ",1.0,,,CHN,2001.0,,,operating,Operating,Kaggle Crunchbase
iSoftStone,|Technology|,,,|Technology|,2001.0," 4,65,00,000 ",4.0,,,CHN,2001.0,,,operating,Operating,Kaggle Crunchbase
360Guanxi,|Pharmaceuticals|Life Sciences|Biotechnology|Media|News|,,,|Pharmaceuticals|Life Sciences|Biotechnology|Media|News|,2000.0," 50,00,000 ",1.0,,,CHN,2000.0,,,operating,Operating,Kaggle Crunchbase
A8 Digital Music,|Music|,,,|Music|,2000.0," 5,00,00,000 ",2.0,,,CHN,2000.0,,,operating,Operating,Kaggle Crunchbase
Ambow Education,|Customer Service|Education|,,,|Customer Service|Education|,2000.0," 16,70,00,000 ",3.0,,,CHN,2000.0,,,operating,Operating,Kaggle Crunchbase
Aras,|Document Management|Open Source|Software|,,,|Document Management|Open Source|Software|,2000.0," 1,86,12,382 ",5.0,,,CHE,2000.0,,,operating,Operating,Kaggle Crunchbase
Beijing Legend Silicon,|Messaging|,,,|Messaging|,2000.0," 8,63,70,000 ",5.0,,,CHN,2000.0,,,operating,Operating,Kaggle Crunchbase
Bitauto Holdings,|Technology|E-Commerce|,,,|Technology|E-Commerce|,2000.0," 4,47,00,000 ",5.0,,,CHN,2000.0,,,operating,Operating,Kaggle Crunchbase
ByeCity,|Travel|,,,|Travel|,2000.0," 3,00,00,000 ",2.0,,,CHN,2000.0,,,operating,Operating,Kaggle Crunchbase
CDEL,|Education|,,,|Education|,2000.0, -   ,2.0,,,CHN,2000.0,,,operating,Operating,Kaggle Crunchbase
Camelot Information Systems,|Technology|Information Technology|,,,|Technology|Information Technology|,2000.0," 2,00,00,000 ",1.0,,,CHN,2000.0,,,operating,Operating,Kaggle Crunchbase
Cardiola,|Biotechnology|,,,|Biotechnology|,2000.0," 60,00,000 ",2.0,,,CHE,2000.0,,,operating,Operating,Kaggle Crunchbase
ChinaNetCenter,|Enterprise Software|,,,|Enterprise Software|,2000.0," 1,09,70,000 ",2.0,,,CHN,2000.0,,,operating,Operating,Kaggle Crunchbase
Dualsystems Biotech,|Biotechnology|,,,|Biotechnology|,2000.0, -   ,1.0,,,CHE,2000.0,,,operating,Operating,Kaggle Crunchbase
Echovox,|Mobile|,,,|Mobile|,2000.0," 1,25,00,000 ",2.0,,,CHE,2000.0,,,operating,Operating,Kaggle Crunchbase
Excel PharmaStudies,|Hospitality|Biotechnology|,,,|Hospitality|Biotechnology|,2000.0," 10,00,000 ",1.0,,,CHN,2000.0,,,acquired,Acquired,Kaggle Crunchbase
Fleet Entertainment Group,|Mobile|Health Care|,,,|Mobile|Health Care|,2000.0," 5,58,00,000 ",2.0,,,CHN,2000.0,,,operating,Operating,Kaggle Crunchbase
Genlot,|E-Commerce|,,,|E-Commerce|,2000.0, -   ,2.0,,,CHN,2000.0,,,operating,Operating,Kaggle Crunchbase
Global Data Solutions,|Consulting|,,,|Consulting|,2000.0," 7,50,00,000 ",2.0,,,CHN,2000.0,,,operating,Operating,Kaggle Crunchbase
Harbour Networks Holdings,|Web Hosting|,,,|Web Hosting|,2000.0," 3,70,00,000 ",1.0,,,CHN,2000.0,,,operating,Operating,Kaggle Crunchbase
PAX Global Technology,|Point of Sale|,,,|Point of Sale|,2000.0," 2,00,00,000 ",1.0,,,CHN,2000.0,,,operating,Operating,Kaggle Crunchbase
SMIC,|Hardware|Hardware + Software|,,,|Hardware|Hardware + Software|,2000.0, -   ,1.0,,,CHN,2000.0,,,operating,Operating,Kaggle Crunchbase
Shanghai Yupei Group,|Customer Service|Storage|Logistics|Real Estate|,,,|Customer Service|Storage|Logistics|Real Estate|,2000.0," 25,00,00,000 ",1.0,,,CHN,2000.0,,,operating,Operating,Kaggle Crunchbase
South Beauty Group,|Manufacturing|,,,|Manufacturing|,2000.0," 4,37,95,620 ",1.0,,,CHN,2000.0,,,operating,Operating,Kaggle Crunchbase
Sumavision,|Software|,,,|Software|,2000.0," 2,30,80,241 ",7.0,,,CHN,2000.0,,,operating,Operating,Kaggle Crunchbase
Transinfo Group,|Public Transportation|,,,|Public Transportation|,2000.0," 1,16,23,640 ",2.0,,,CHN,2000.0,,,operating,Operating,Kaggle Crunchbase
Winchannel,|Enterprise Software|,,,|Enterprise Software|,2000.0," 20,00,000 ",1.0,,,CHN,2000.0,,,operating,Operating,Kaggle Crunchbase
Winking Entertainment,|Games|,,,|Games|,2000.0," 60,49,999 ",5.0,,,CHN,2000.0,,,operating,Operating,Kaggle Crunchbase
WuXi AppTec,|Biotechnology|,,,|Biotechnology|,2000.0," 9,34,70,000 ",5.0,,,CHN,2000.0,,,acquired,Acquired,Kaggle Crunchbase
Xinrong,|Medical Devices|,,,|Medical Devices|,2000.0," 10,00,00,000 ",1.0,,,CHN,2000.0,,,operating,Operating,Kaggle Crunchbase
Zong,|Payments|Mobile Payments|Mobile|,,,|Payments|Mobile Payments|Mobile|,2000.0," 1,50,00,000 ",1.0,,,CHE,2000.0,,,acquired,Acquired,Kaggle Crunchbase
eBaoTech,|Software|,,,|Software|,2000.0," 3,60,00,000 ",1.0,,,CHN,2000.0,,,operating,Operating,Kaggle Crunchbase
36Kr,|Social Media|,,,|Social Media|,1999.0," 15,73,976 ",2.0,,,CHN,1999.0,,,operating,Operating,Kaggle Crunchbase
Above Security,|Information Security|Security|,,,|Information Security|Security|,1999.0," 25,00,000 ",1.0,,,CHE,1999.0,,,operating,Operating,Kaggle Crunchbase
Alibaba,|E-Commerce|,,,|E-Commerce|,1999.0," 1,11,20,00,000 ",4.0,,,CHN,1999.0,,,operating,Operating,Kaggle Crunchbase
Baidu,|Search|,,,|Search|,1999.0," 16,12,00,000 ",4.0,,,CHN,1999.0,,,operating,Operating,Kaggle Crunchbase
Beijing Lingtu Software,|Software|,,,|Software|,1999.0," 3,00,00,000 ",1.0,,,CHN,1999.0,,,operating,Operating,Kaggle Crunchbase
Bluesky Environmental Engineering Group,|Clean Technology|,,,|Clean Technology|,1999.0," 8,10,503 ",1.0,,,CHN,1999.0,,,operating,Operating,Kaggle Crunchbase
CSDN,|Social Media|,,,|Social Media|,1999.0," 1,00,00,000 ",2.0,,,CHN,1999.0,,,operating,Operating,Kaggle Crunchbase
Chemclin,|Biotechnology|,,,|Biotechnology|,1999.0," 2,05,00,000 ",2.0,,,CHN,1999.0,,,operating,Operating,Kaggle Crunchbase
ColorPlaza,|Curated Web|,,,|Curated Web|,1999.0," 29,70,000 ",1.0,,,CHE,1999.0,,,acquired,Acquired,Kaggle Crunchbase
Ctrip,|Business Services|Travel|,,,|Business Services|Travel|,1999.0," 5,00,000 ",3.0,,,CHN,1999.0,,,operating,Operating,Kaggle Crunchbase
Dartfish,|Health Care|Education|Sports|Internet|Video|Curated Web|,,,|Health Care|Education|Sports|Internet|Video|Curated Web|,1999.0," 35,00,000 ",1.0,,,CHE,1999.0,,,operating,Operating,Kaggle Crunchbase
EachNet,|E-Commerce|,,,|E-Commerce|,1999.0, -   ,3.0,,,CHN,1999.0,,,acquired,Acquired,Kaggle Crunchbase
Hurray!,|Fashion|,,,|Fashion|,1999.0," 40,00,000 ",1.0,,,CHN,1999.0,,,acquired,Acquired,Kaggle Crunchbase
Infotop,|Software|,,,|Software|,1999.0," 3,40,000 ",1.0,,,CHN,1999.0,,,operating,Operating,Kaggle Crunchbase
Joy Media Group,|News|,,,|News|,1999.0," 2,00,00,000 ",2.0,,,CHN,1999.0,,,operating,Operating,Kaggle Crunchbase
Linktone,|Mobile|,,,|Mobile|,1999.0, -   ,1.0,,,CHN,1999.0,,,operating,Operating,Kaggle Crunchbase
Middle Kingdom Studios,|Messaging|Film|,,,|Messaging|Film|,1999.0," 10,00,000 ",1.0,,,CHN,1999.0,,,operating,Operating,Kaggle Crunchbase
NetDragon,|Games|,,,|Games|,1999.0, -   ,2.0,,,CHN,1999.0,,,operating,Operating,Kaggle Crunchbase
POLYBONA,|Photography|,,,|Photography|,1999.0," 6,28,09,189 ",6.0,,,CHN,1999.0,,,operating,Operating,Kaggle Crunchbase
Shanda Games,|Business Services|Games|,,,|Business Services|Games|,1999.0," 4,00,00,000 ",1.0,,,CHN,1999.0,,,operating,Operating,Kaggle Crunchbase
Shanghai Credit Information Services,|Finance|,,,|Finance|,1999.0, -   ,1.0,,,CHN,1999.0,,,operating,Operating,Kaggle Crunchbase
Sinnet,|Software|,,,|Software|,1999.0," 75,03,751 ",1.0,,,CHN,1999.0,,,operating,Operating,Kaggle Crunchbase
Soufun,|Technology|Real Estate|,,,|Technology|Real Estate|,1999.0," 60,00,000 ",2.0,,,CHN,1999.0,,,operating,Operating,Kaggle Crunchbase
Tiantian. com,|Fashion|,,,|Fashion|,1999.0," 30,01,500 ",1.0,,,CHN,1999.0,,,operating,Operating,Kaggle Crunchbase
WISeKey,|Identity Management|Information Security|Security|,,,|Identity Management|Information Security|Security|,1999.0," 4,50,00,000 ",3.0,,,CHE,1999.0,,,operating,Operating,Kaggle Crunchbase
YABUY,|E-Commerce|,,,|E-Commerce|,1999.0, -   ,1.0,,,CHN,1999.0,,,operating,Operating,Kaggle Crunchbase
Yaolan.com,|Curated Web|,,,|Curated Web|,1999.0," 1,77,00,000 ",1.0,,,CHN,1999.0,,,operating,Operating,Kaggle Crunchbase
eLong.com,|Transportation|Travel|,,,|Transportation|Travel|,1999.0," 1,50,00,000 ",1.0,,,CHN,1999.0,,,operating,Operating,Kaggle Crunchbase
hdtMEDIA,|Advertising|,,,|Advertising|,1999.0, -   ,3.0,,,CHN,1999.0,,,operating,Operating,Kaggle Crunchbase
Babycare,|Education|,,,|Education|,1998.0," 1,10,00,000 ",3.0,,,CHN,1998.0,,,operating,Operating,Kaggle Crunchbase
ChinaCache,|Technology|Internet|Curated Web|,,,|Technology|Internet|Curated Web|,1998.0," 8,70,00,000 ",6.0,,,CHN,1998.0,,,operating,Operating,Kaggle Crunchbase
Gan & Lee Pharmaceutical,|Biotechnology|,,,|Biotechnology|,1998.0," 4,64,62,082 ",2.0,,,CHN,1998.0,,,operating,Operating,Kaggle Crunchbase
Glory Medical,|Health Care|,,,|Health Care|,1998.0," 62,92,814 ",2.0,,,CHN,1998.0,,,operating,Operating,Kaggle Crunchbase
Hintsoft,|Enterprises|Enterprise Software|,,,|Enterprises|Enterprise Software|,1998.0, -   ,2.0,,,CHN,1998.0,,,operating,Operating,Kaggle Crunchbase
Jingdong,|Internet|E-Commerce|,,,|Internet|E-Commerce|,1998.0," 19,10,00,000 ",4.0,,,CHN,1998.0,,,operating,Operating,Kaggle Crunchbase
Lang Ma,|Software|,,,|Software|,1998.0," 39,99,396 ",3.0,,,CHN,1998.0,,,operating,Operating,Kaggle Crunchbase
Lily BlueFlame Culture Media,|Advertising|,,,|Advertising|,1998.0," 76,53,826 ",1.0,,,CHN,1998.0,,,operating,Operating,Kaggle Crunchbase
MEMSIC,|Manufacturing|,,,|Manufacturing|,1998.0, -   ,1.0,,,CHN,1998.0,,,operating,Operating,Kaggle Crunchbase
MicroPort (Shanghai),|Health Care|,,,|Health Care|,1998.0," 13,00,000 ",3.0,,,CHN,1998.0,,,operating,Operating,Kaggle Crunchbase
NVC Lighting,|Enterprise Software|,,,|Enterprise Software|,1998.0," 4,10,00,000 ",2.0,,,CHN,1998.0,,,operating,Operating,Kaggle Crunchbase
NovImmune,|Biotechnology|,,,|Biotechnology|,1998.0," 21,09,96,580 ",6.0,,,CHE,1998.0,,,operating,Operating,Kaggle Crunchbase
Novel SuperTV,|Software|,,,|Software|,1998.0," 60,00,000 ",2.0,,,CHN,1998.0,,,operating,Operating,Kaggle Crunchbase
Tencent,|Internet Marketing|Mobile|Internet|Entertainment|Media|Curated Web|,,,|Internet Marketing|Mobile|Internet|Entertainment|Media|Curated Web|,1998.0," 2,20,000 ",2.0,,,CHN,1998.0,,,operating,Operating,Kaggle Crunchbase
Whale Imaging,|Enterprise Software|,,,|Enterprise Software|,1998.0," 80,00,000 ",1.0,,,CHN,1998.0,,,operating,Operating,Kaggle Crunchbase
Beststudy,|Education|,,,|Education|,1997.0," 1,00,00,000 ",3.0,,,CHN,1997.0,,,operating,Operating,Kaggle Crunchbase
Bicon Pharmaceutical,|Biotechnology|Medical|Health Care|,,,|Biotechnology|Medical|Health Care|,1997.0," 25,00,00,000 ",2.0,,,CHN,1997.0,,,operating,Operating,Kaggle Crunchbase
Careland,|Transportation|Public Transportation|,,,|Transportation|Public Transportation|,1997.0," 4,20,00,000 ",3.0,,,CHN,1997.0,,,operating,Operating,Kaggle Crunchbase
ChinaHR.com,|Internet|Curated Web|,,,|Internet|Curated Web|,1997.0," 4,07,90,797 ",1.0,,,CHN,1997.0,,,acquired,Acquired,Kaggle Crunchbase
Green A,|Health and Wellness|,,,|Health and Wellness|,1997.0," 2,06,73,981 ",3.0,,,CHN,1997.0,,,operating,Operating,Kaggle Crunchbase
Kang Hui Medical Instrument,|Medical|Health Care|,,,|Medical|Health Care|,1997.0," 5,84,70,000 ",4.0,,,CHN,1997.0,,,operating,Operating,Kaggle Crunchbase
Longfan Media,|News|,,,|News|,1997.0," 2,00,00,000 ",1.0,,,CHN,1997.0,,,operating,Operating,Kaggle Crunchbase
NetEase.com,|Internet|Curated Web|,,,|Internet|Curated Web|,1997.0, -   ,1.0,,,CHN,1997.0,,,operating,Operating,Kaggle Crunchbase
Shanxi Zinc Industry Group,|Clean Technology|,,,|Clean Technology|,1997.0," 2,60,00,000 ",1.0,,,CHN,1997.0,,,operating,Operating,Kaggle Crunchbase
Shenzhen Domain Network Software,|Games|,,,|Games|,1997.0," 2,19,61,932 ",1.0,,,CHN,1997.0,,,operating,Operating,Kaggle Crunchbase
TRINA SOLAR LTD,|Technology|Semiconductors|,,,|Technology|Semiconductors|,1997.0," 23,90,00,000 ",1.0,,,CHN,1997.0,,,operating,Operating,Kaggle Crunchbase
Watsin,|Biotechnology|,,,|Biotechnology|,1997.0, -   ,1.0,,,CHN,1997.0,,,operating,Operating,Kaggle Crunchbase
Zhaopin,|Internet|Curated Web|,,,|Internet|Curated Web|,1997.0," 11,00,00,000 ",1.0,,,CHN,1997.0,,,operating,Operating,Kaggle Crunchbase
Zhou Heiya,|E-Commerce|,,,|E-Commerce|,1997.0," 3,22,92,287 ",2.0,,,CHN,1997.0,,,operating,Operating,Kaggle Crunchbase
Blue Focus PR Consulting,|Public Relations|,,,|Public Relations|,1996.0," 1,02,35,710 ",2.0,,,CHN,1996.0,,,operating,Operating,Kaggle Crunchbase
Chongqing Data Control Technology Co,,,,,1996.0," 21,96,193 ",1.0,,,CHN,1996.0,,,operating,Operating,Kaggle Crunchbase
Founder International Software,|Mobile|,,,|Mobile|,1996.0, -   ,1.0,,,CHN,1996.0,,,operating,Operating,Kaggle Crunchbase
HiChina,|Web Hosting|,,,|Web Hosting|,1996.0, -   ,2.0,,,CHN,1996.0,,,operating,Operating,Kaggle Crunchbase
Mecox Lane,|E-Commerce|,,,|E-Commerce|,1996.0, -   ,3.0,,,CHN,1996.0,,,operating,Operating,Kaggle Crunchbase
New China Life Insurance,|Mobile|,,,|Mobile|,1996.0, -   ,1.0,,,CHN,1996.0,,,operating,Operating,Kaggle Crunchbase
Phoenix New Media,|Broadcasting|Photography|,,,|Broadcasting|Photography|,1996.0, -   ,2.0,,,CHN,1996.0,,,operating,Operating,Kaggle Crunchbase
Venustech,|Security|,,,|Security|,1996.0," 1,92,20,000 ",2.0,,,CHN,1996.0,,,operating,Operating,Kaggle Crunchbase
Yunnan Landsun Green Industry (Group),|Tea|,,,|Tea|,1996.0," 72,27,332 ",1.0,,,CHN,1996.0,,,operating,Operating,Kaggle Crunchbase
AGLOGIC,|Mobile|,,,|Mobile|,1995.0," 25,00,000 ",2.0,,,CHN,1995.0,,,operating,Operating,Kaggle Crunchbase
Beijing Beyondsoft,|Consulting|,,,|Consulting|,1995.0," 30,00,000 ",1.0,,,CHN,1995.0,,,operating,Operating,Kaggle Crunchbase
Beijing Shiji Information Technology,|Information Technology|,,,|Information Technology|,1995.0, -   ,1.0,,,CHN,1995.0,,,operating,Operating,Kaggle Crunchbase
Bocom,|Enterprise Software|,,,|Enterprise Software|,1995.0," 73,30,000 ",2.0,,,CHN,1995.0,,,operating,Operating,Kaggle Crunchbase
Brocade Communications Systems,|Data Centers|Web Hosting|,,,|Data Centers|Web Hosting|,1995.0," 30,00,00,000 ",1.0,,,CHE,1995.0,,,operating,Operating,Kaggle Crunchbase
CreaWor,|Enterprises|Enterprise Software|,,,|Enterprises|Enterprise Software|,1995.0," 24,20,000 ",1.0,,,CHN,1995.0,,,operating,Operating,Kaggle Crunchbase
Limin Chemical,|Manufacturing|,,,|Manufacturing|,1995.0," 1,17,13,030 ",1.0,,,CHN,1995.0,,,operating,Operating,Kaggle Crunchbase
Qiandao,|Games|,,,|Games|,1995.0, -   ,2.0,,,CHN,1995.0,,,operating,Operating,Kaggle Crunchbase
Sohu.com,|Internet|Curated Web|,,,|Internet|Curated Web|,1995.0, -   ,1.0,,,CHN,1995.0,,,operating,Operating,Kaggle Crunchbase
Xiami Radio,|Video|Photography|,,,|Video|Photography|,1995.0, -   ,1.0,,,CHN,1995.0,,,operating,Operating,Kaggle Crunchbase
Anhui Anke Biotechnology (Group),|Biotechnology|,,,|Biotechnology|,1994.0, -   ,1.0,,,CHN,1994.0,,,operating,Operating,Kaggle Crunchbase
Coship Electronics,|Manufacturing|,,,|Manufacturing|,1994.0," 23,68,582 ",1.0,,,CHN,1994.0,,,operating,Operating,Kaggle Crunchbase
Huayi Brothers Media Group,|Entertainment|,,,|Entertainment|,1994.0," 6,93,37,442 ",1.0,,,CHN,1994.0,,,operating,Operating,Kaggle Crunchbase
Mtone Wireless,|Mobile|,,,|Mobile|,1994.0," 2,66,60,000 ",6.0,,,CHN,1994.0,,,operating,Operating,Kaggle Crunchbase
Sunsea,|Manufacturing|,,,|Manufacturing|,1994.0," 29,23,307 ",1.0,,,CHN,1994.0,,,operating,Operating,Kaggle Crunchbase
Beijing TRS Information Technology,|Search|,,,|Search|,1993.0," 35,78,158 ",2.0,,,CHN,1993.0,,,operating,Operating,Kaggle Crunchbase
Beijingyicheng,|Medical|Health Care|,,,|Medical|Health Care|,1993.0," 1,02,48,901 ",1.0,,,CHN,1993.0,,,operating,Operating,Kaggle Crunchbase
Elite Education Media Group,|Education|,,,|Education|,1993.0," 2,40,00,000 ",1.0,,,CHN,1993.0,,,operating,Operating,Kaggle Crunchbase
Huaqi Information Digital,|Manufacturing|,,,|Manufacturing|,1993.0, -   ,1.0,,,CHN,1993.0,,,operating,Operating,Kaggle Crunchbase
Kingdee,|Enterprises|Enterprise Software|,,,|Enterprises|Enterprise Software|,1993.0," 1,08,50,000 ",3.0,,,CHN,1993.0,,,operating,Operating,Kaggle Crunchbase
NEWGRAND Software,|Software|,,,|Software|,1993.0," 12,00,000 ",1.0,,,CHN,1993.0,,,operating,Operating,Kaggle Crunchbase
Techpool Bio-Pharma,|Biotechnology|,,,|Biotechnology|,1993.0," 2,04,80,000 ",1.0,,,CHN,1993.0,,,operating,Operating,Kaggle Crunchbase
Trony Science and Technology Development,|Clean Technology|,,,|Clean Technology|,1993.0," 11,00,00,000 ",2.0,,,CHN,1993.0,,,operating,Operating,Kaggle Crunchbase
Trony Solar,|Renewable Energies|Clean Technology|,,,|Renewable Energies|Clean Technology|,1993.0," 2,00,00,000 ",1.0,,,CHN,1993.0,,,,Operating,Kaggle Crunchbase
Vesta (Guangzhou) Catering Equipment,|Manufacturing|,,,|Manufacturing|,1993.0, -   ,1.0,,,CHN,1993.0,,,operating,Operating,Kaggle Crunchbase
Wanshen,|Enterprises|Enterprise Software|,,,|Enterprises|Enterprise Software|,1993.0, -   ,1.0,,,CHN,1993.0,,,operating,Operating,Kaggle Crunchbase
Moko Social Media,|Mobile|,,,|Mobile|,1991.0," 80,00,000 ",1.0,,,CHN,1991.0,,,operating,Operating,Kaggle Crunchbase
Rising,|Security|,,,|Security|,1991.0," 10,00,000 ",2.0,,,CHN,1991.0,,,operating,Operating,Kaggle Crunchbase
NewAuto Video Technology,|Games|,,,|Games|,1990.0," 5,37,50,000 ",2.0,,,CHN,1990.0,,,operating,Operating,Kaggle Crunchbase
Octmami,|E-Commerce|,,,|E-Commerce|,1990.0," 61,69,665 ",1.0,,,CHN,1990.0,,,operating,Operating,Kaggle Crunchbase
ABB,|Technology|Energy|Automotive|Clean Technology|,,,|Technology|Energy|Automotive|Clean Technology|,1988.0," 27,00,000 ",1.0,,,CHE,1988.0,,,operating,Operating,Kaggle Crunchbase
Wanxue Education,|Education|,,,|Education|,1988.0," 2,10,00,000 ",3.0,,,CHN,1988.0,,,operating,Operating,Kaggle Crunchbase
SolvAxis,|Software|,,,|Software|,1987.0," 45,50,000 ",1.0,,,CHE,1987.0,,,operating,Operating,Kaggle Crunchbase
Affinity Tourism,|Travel|,,,|Travel|,1985.0," 33,41,928 ",1.0,,,CHN,1985.0,,,operating,Operating,Kaggle Crunchbase
Lake Communications,|Mobile|,,,|Mobile|,1985.0," 1,50,07,503 ",1.0,,,CHN,1985.0,,,operating,Operating,Kaggle Crunchbase
Selectron,,,,,1956.0," 79,62,962 ",1.0,,,CHE,1956.0,,,,Operating,Kaggle Crunchbase
100e.com,|Education|,,,|Education|,," 45,00,000 ",2.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
139shop,|E-Commerce|,,,|E-Commerce|,, -   ,1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
159.com,|Software|,,,|Software|,," 62,04,822 ",2.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
1jiajie,|E-Commerce|,,,|E-Commerce|,," 41,63,132 ",2.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
24tidy,|Services|,,,|Services|,," 18,56,561 ",2.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
2Duche,|E-Commerce|,,,|E-Commerce|,, -   ,2.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
360SHOP,|Enterprise Software|,,,|Enterprise Software|,," 16,23,640 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
365webcall,|Enterprises|Enterprise Software|,,,|Enterprises|Enterprise Software|,, -   ,1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
3Nod,|Enterprise Software|,,,|Enterprise Software|,," 53,00,000 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
5 Minutes,|Games|,,,|Games|,," 35,00,000 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
51credit.com,|Finance|,,,|Finance|,," 1,00,00,000 ",2.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
51edj,|E-Commerce|,,,|E-Commerce|,," 11,58,814 ",2.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
51hejia.com,|Curated Web|,,,|Curated Web|,," 1,00,00,000 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
5211game,|Games|,,,|Games|,," 10,00,000 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
591wed,|Curated Web|,,,|Curated Web|,," 1,00,00,000 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
6APT,|Education|,,,|Education|,, -   ,1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
6Rooms,|Photography|,,,|Photography|,," 3,05,00,000 ",3.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
91 Boyuan Wireles,|Mobile|,,,|Mobile|,," 2,00,00,000 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
91JinRong,|Finance|Curated Web|,,,|Finance|Curated Web|,," 1,97,90,000 ",3.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
9You,|Virtual Worlds|Games|,,,|Virtual Worlds|Games|,," 10,00,00,000 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
AA Carpooling Website,|Curated Web|,,,|Curated Web|,," 16,23,640 ",2.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
AA Party,|Mobile|,,,|Mobile|,," 16,474 ",1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
ACCB Biotech Ltd.,|Biotechnology|,,,|Biotechnology|,," 7,70,416 ",3.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
AUTOFACT,|Automotive|,,,|Automotive|,," 40,000 ",1.0,,,CHL,,,,operating,Operating,Kaggle Crunchbase
AVOS Cloud,|Developer Tools|Apps|Mobile|,,,|Developer Tools|Apps|Mobile|,, -   ,1.0,,,CHN,,,,operating,Operating,Kaggle Crunchbase
